threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.7_pr>50,ssp245,2025,39,41,49,32,41,74,40,28,36,68,83,75,49,43,21,56,57,29,43,74,37,41,48,32,40,70,39,27,36,67,81,73,45,42,21,55,56,29,41,73,6,7,10,6,7,10,6,5,5,7,12,14,7,5,5,7,10,5,4,13,13,7,7,7,11,13,14,14,12,23,11,14,16,18,7,18,11,13,26,15,6.17,5.86,4.8,5.33,5.71,7.0,6.5,5.4,7.2,9.57,6.75,5.21,6.43,8.4,4.2,7.86,5.6,5.8,10.25,5.62,48.9,43.0,28.9,74.1,47.65,41.5,28.8,73.0,7.55,7.0,5.0,12.100000000000001,13.5,13.0,7.0,18.500000000000007,6.483,6.015000000000001,5.169,8.517000000000001
rzsm>0.7_pr>50,ssp245,2026,68,29,59,22,49,105,66,45,2,56,42,99,33,37,38,70,85,80,9,60,66,29,58,20,48,103,66,43,2,56,40,99,32,36,38,68,84,79,9,60,12,5,11,4,7,15,12,11,1,8,8,14,8,6,4,10,6,12,2,11,13,8,12,8,13,15,13,8,2,14,12,20,7,11,20,11,42,14,6,8,5.5,5.8,5.27,5.0,6.86,6.87,5.5,3.91,2.0,7.0,5.0,7.07,4.0,6.0,9.5,6.8,14.0,6.58,4.5,5.45,52.7,52.5,20.700000000000003,86.40000000000002,51.8,52.0,18.900000000000002,85.50000000000003,8.35,8.0,3.8000000000000003,12.200000000000003,12.85,12.0,6.9,20.0,6.1305,5.65,3.991,7.313000000000004
rzsm>0.7_pr>50,ssp245,2027,62,129,102,10,15,59,44,58,25,37,53,57,17,75,1,114,68,59,20,66,62,127,102,10,14,58,42,58,25,37,52,56,16,74,0,113,66,57,19,65,11,15,12,4,3,8,7,10,5,7,8,10,4,10,0,14,8,10,5,13,12,23,22,4,9,14,10,12,10,11,9,12,5,12,0,14,31,14,7,14,5.64,8.47,8.5,2.5,4.67,7.25,6.0,5.8,5.0,5.29,6.5,5.6,4.0,7.4,0.0,8.07,8.25,5.7,3.8,5.0,53.55,57.5,14.5,103.20000000000002,52.65,56.5,13.600000000000001,103.10000000000002,8.2,8.0,3.9000000000000004,13.100000000000001,12.25,12.0,4.9,22.1,5.672,5.67,3.67,8.272
rzsm>0.7_pr>50,ssp245,2028,21,44,95,41,11,28,29,44,44,53,64,82,15,57,53,50,128,51,57,85,19,42,91,41,9,27,28,42,42,51,63,80,15,57,52,50,126,50,55,82,4,8,11,9,2,5,7,8,7,7,6,12,4,10,6,7,12,11,9,13,6,11,25,7,6,12,6,15,16,15,31,13,5,16,13,15,30,12,13,15,4.75,5.25,8.27,4.56,4.5,5.4,4.0,5.25,6.0,7.29,10.5,6.67,3.75,5.7,8.67,7.14,10.5,4.55,6.11,6.31,52.6,50.5,20.400000000000002,86.00000000000001,51.1,50.0,18.6,82.9,7.9,7.5,4.0,12.0,14.1,13.0,6.0,25.500000000000007,6.2585,5.85,4.45,8.853000000000003
rzsm>0.7_pr>50,ssp245,2029,10,50,31,8,56,33,53,25,38,64,83,74,86,46,84,45,116,43,56,48,10,50,31,7,55,31,52,25,36,64,83,71,86,46,84,45,116,42,54,48,2,10,4,1,7,6,10,5,7,8,10,10,13,9,9,8,11,8,10,7,6,8,11,7,12,8,7,8,9,16,24,14,24,14,20,11,31,8,14,11,5.0,5.0,7.75,7.0,7.86,5.17,5.2,5.0,5.14,8.0,8.3,7.1,6.62,5.11,9.33,5.62,10.55,5.25,5.4,6.86,52.45,49.0,23.500000000000004,84.2,51.8,49.0,23.500000000000004,84.2,7.75,8.0,3.8000000000000003,10.100000000000001,13.15,11.0,7.0,24.0,6.563000000000001,6.12,5.0,8.403000000000002
rzsm>0.7_pr>50,ssp245,2030,34,47,53,42,41,51,31,141,45,73,40,91,105,65,91,81,117,19,33,92,33,47,52,39,37,51,30,141,43,72,39,90,100,64,89,79,116,18,31,90,6,6,8,8,8,6,5,14,8,12,7,11,15,14,9,12,15,3,6,12,10,13,12,14,10,29,8,46,7,12,7,18,19,7,19,13,40,7,11,14,5.5,7.83,6.5,4.88,4.62,8.5,6.0,10.07,5.38,6.0,5.57,8.18,6.67,4.57,9.89,6.58,7.73,6.0,5.17,7.5,64.6,52.0,32.8,106.20000000000002,63.05,51.5,30.9,101.60000000000002,9.25,8.0,5.9,14.100000000000001,15.8,12.5,7.0,30.100000000000016,6.657000000000001,6.25,4.854,8.639000000000003
rzsm>0.7_pr>50,ssp245,2031,26,41,45,24,52,86,74,49,59,99,48,26,45,4,70,56,118,96,60,23,26,41,44,24,52,86,72,48,56,98,47,25,44,4,66,56,117,96,59,21,6,8,6,4,8,13,11,8,9,12,8,5,7,2,8,9,12,12,7,4,6,7,19,12,9,21,20,11,9,15,12,11,8,2,27,10,41,19,21,8,4.33,5.12,7.33,6.0,6.5,6.62,6.55,6.0,6.22,8.17,5.88,5.0,6.29,2.0,8.25,6.22,9.75,8.0,8.43,5.25,55.05,50.5,23.9,96.30000000000001,54.1,50.0,23.7,96.2,7.95,8.0,4.0,12.0,14.4,11.5,6.9,21.60000000000001,6.3955,6.255,4.933,8.268
rzsm>0.7_pr>50,ssp245,2032,31,115,91,12,59,49,74,63,75,49,78,85,111,50,31,68,98,36,34,86,31,114,91,11,56,48,74,63,73,47,77,82,110,49,30,64,97,35,34,84,5,13,12,3,9,9,12,10,10,9,9,12,12,10,6,11,12,6,6,13,9,20,27,7,10,12,9,11,15,13,12,15,25,9,8,8,17,11,9,19,6.2,8.77,7.58,3.67,6.22,5.33,6.17,6.3,7.3,5.22,8.56,6.83,9.17,4.9,5.0,5.82,8.08,5.83,5.67,6.46,64.75,65.5,31.0,99.30000000000001,63.5,63.5,30.9,98.30000000000001,9.45,10.0,5.9,12.100000000000001,13.3,11.5,8.0,20.500000000000007,6.453999999999999,6.21,4.99,8.581000000000001
rzsm>0.7_pr>50,ssp245,2033,20,87,7,1,9,38,76,62,62,50,24,81,59,121,19,34,148,68,22,74,20,87,7,0,9,38,76,62,60,50,24,80,54,120,19,34,148,68,21,73,3,15,2,0,2,8,8,10,11,5,4,12,8,16,3,4,16,12,2,12,11,11,5,0,6,10,35,13,11,14,7,13,15,19,7,12,21,12,19,10,6.67,5.8,3.5,0.0,4.5,4.75,9.5,6.2,5.45,10.0,6.0,6.67,6.75,7.5,6.33,8.5,9.25,5.67,10.5,6.08,53.1,54.5,8.8,90.40000000000005,52.5,52.0,8.8,90.30000000000004,7.65,8.0,2.0,15.100000000000001,12.55,11.5,5.9,19.200000000000003,6.481,6.265000000000001,4.4,9.55
rzsm>0.7_pr>50,ssp245,2034,37,85,18,15,18,101,73,81,71,21,92,36,116,51,94,25,194,15,25,70,33,81,17,15,18,99,73,78,71,20,91,36,115,51,94,24,193,13,24,69,6,12,5,5,3,13,13,10,10,3,10,6,14,5,11,4,15,5,5,10,9,15,7,4,7,19,8,29,15,7,16,12,20,26,25,7,45,4,8,16,5.5,6.75,3.4,3.0,6.0,7.62,5.62,7.8,7.1,6.67,9.1,6.0,8.21,10.2,8.55,6.0,12.87,2.6,4.8,6.9,61.9,60.5,17.7,102.50000000000003,60.75,60.0,16.8,100.60000000000002,8.25,8.0,3.9000000000000004,13.100000000000001,14.95,13.5,6.7,26.300000000000004,6.734499999999999,6.71,3.36,9.21
rzsm>0.7_pr>50,ssp245,2035,86,25,71,6,29,35,96,86,130,64,52,48,71,64,15,33,29,81,33,94,86,24,70,6,29,32,95,84,129,63,52,47,70,64,13,33,28,81,32,92,10,4,14,1,6,7,12,10,15,7,9,9,9,9,4,4,7,8,5,8,32,9,11,6,7,8,18,23,23,21,16,9,16,13,6,17,8,20,9,27,8.6,6.0,5.0,6.0,4.83,4.57,7.92,8.4,8.6,9.0,5.78,5.22,7.78,7.11,3.25,8.25,4.0,10.12,6.4,11.5,57.4,58.0,24.0,94.2,56.5,57.5,22.900000000000002,92.30000000000001,7.9,8.0,4.0,12.200000000000003,14.95,14.5,6.9,23.400000000000006,6.916500000000001,6.755000000000001,4.513,9.112000000000002
rzsm>0.7_pr>50,ssp245,2036,24,38,90,13,28,45,34,23,33,82,53,25,35,35,86,76,140,57,40,76,22,35,89,11,28,44,34,23,32,81,53,24,32,33,84,76,138,54,38,76,4,6,11,2,4,8,6,5,7,12,6,5,7,5,11,12,18,8,6,12,13,7,15,9,11,11,11,7,6,23,17,10,7,11,30,12,30,12,14,22,5.5,5.83,8.09,5.5,7.0,5.5,5.67,4.6,4.57,6.75,8.83,4.8,4.57,6.6,7.64,6.33,7.67,6.75,6.33,6.33,51.65,39.0,23.9,86.4,50.35,36.5,22.9,84.5,7.75,6.5,4.0,12.0,13.9,11.5,7.0,23.70000000000001,6.243,6.33,4.5969999999999995,7.712000000000001
rzsm>0.7_pr>50,ssp245,2037,75,84,48,15,56,56,42,33,8,37,36,23,60,65,35,73,88,69,25,60,74,84,46,13,56,54,42,33,8,34,36,23,59,64,35,72,88,67,24,59,12,12,10,3,8,9,6,5,1,6,8,5,9,9,4,12,7,14,7,13,16,12,7,8,13,8,11,14,8,9,8,6,14,14,13,12,26,9,5,7,6.17,7.0,4.6,4.33,7.0,6.0,7.0,6.6,8.0,5.67,4.5,4.6,6.56,7.11,8.75,6.0,12.57,4.79,3.43,4.54,49.4,52.0,22.200000000000003,75.9,48.55,50.0,22.0,75.00000000000001,8.0,8.0,3.9000000000000004,12.100000000000001,11.0,10.0,6.9,14.200000000000003,6.261000000000001,6.085,4.483,8.075000000000001
rzsm>0.7_pr>50,ssp245,2038,66,47,48,19,24,66,42,57,48,91,71,55,23,36,24,29,177,86,39,110,66,45,47,15,21,62,40,57,44,88,66,54,21,35,22,29,175,86,36,109,10,5,8,5,4,8,9,9,9,12,11,11,3,7,4,5,9,14,9,10,14,16,12,6,6,22,8,10,8,17,8,7,14,12,6,10,56,10,8,23,6.6,9.0,5.88,3.0,5.25,7.75,4.44,6.33,4.89,7.33,6.0,4.91,7.0,5.0,5.5,5.8,19.44,6.14,4.0,10.9,57.9,48.0,23.9,92.90000000000003,55.9,46.0,21.0,90.10000000000002,8.1,9.0,4.0,11.100000000000001,13.65,10.0,6.0,22.1,6.758,5.9399999999999995,4.396000000000001,9.190000000000003
rzsm>0.7_pr>50,ssp245,2039,25,50,6,7,31,42,60,60,75,43,85,86,59,45,52,35,85,46,38,82,25,49,6,7,29,37,59,60,73,40,83,86,59,44,51,35,85,45,37,82,5,8,1,2,5,9,11,8,7,9,15,12,8,7,7,6,9,8,5,11,7,12,6,4,10,11,14,11,19,10,9,15,13,18,13,12,30,8,18,13,5.0,6.12,6.0,3.5,5.8,4.11,5.36,7.5,10.43,4.44,5.53,7.17,7.38,6.29,7.29,5.83,9.44,5.62,7.4,7.45,50.6,48.0,23.200000000000003,85.0,49.6,47.0,23.200000000000003,83.2,7.65,8.0,4.7,11.100000000000001,12.65,12.0,6.9,18.1,6.383000000000001,6.0600000000000005,4.407,7.694000000000003
rzsm>0.7_pr>50,ssp245,2040,40,66,26,2,39,20,84,21,45,16,33,63,55,24,89,57,80,44,55,93,40,66,26,0,39,20,83,21,44,15,32,61,54,24,86,57,78,43,54,92,7,10,5,0,8,4,11,5,7,3,3,9,10,4,8,13,11,7,9,12,10,13,9,0,7,7,21,6,14,6,21,19,14,10,38,11,18,13,14,24,5.71,6.6,5.2,0.0,4.88,5.0,7.55,4.2,6.29,5.0,10.67,6.78,5.4,6.0,10.75,4.38,7.09,6.14,6.0,7.67,47.6,44.5,19.6,84.5,46.75,43.5,19.5,83.30000000000001,7.3,7.5,3.0,11.100000000000001,13.75,13.0,6.0,21.300000000000004,6.0655,6.0,4.362,7.970000000000004
rzsm>0.7_pr>50,ssp245,2041,58,95,42,7,57,43,37,61,19,23,27,38,38,79,100,91,118,84,25,56,56,95,41,7,54,40,36,60,19,22,26,38,36,79,98,89,116,84,22,53,10,12,8,2,11,7,7,7,3,5,5,9,8,11,12,13,11,15,5,10,12,12,9,5,7,9,9,21,11,6,9,11,12,23,23,17,25,17,6,7,5.6,7.92,5.12,3.5,4.91,5.71,5.14,8.57,6.33,4.4,5.2,4.22,4.5,7.18,8.17,6.85,10.55,5.6,4.4,5.3,54.9,49.5,22.6,95.5,53.55,47.0,21.7,95.30000000000001,8.55,8.5,4.800000000000001,12.100000000000001,12.55,11.0,6.0,23.0,5.9585,5.449999999999999,4.382000000000001,8.21
rzsm>0.7_pr>50,ssp245,2042,7,63,40,19,63,100,69,53,10,19,86,42,93,100,74,87,27,52,29,103,7,59,38,18,59,97,68,53,9,19,85,42,91,100,74,87,26,49,26,103,1,8,8,4,11,18,11,8,3,4,11,9,18,12,10,15,6,10,5,12,7,15,7,8,10,12,13,18,4,6,14,7,12,20,25,10,7,7,8,16,7.0,7.38,4.75,4.5,5.36,5.39,6.18,6.62,3.0,4.75,7.73,4.67,5.06,8.33,7.4,5.8,4.33,4.9,5.2,8.58,56.8,58.0,18.1,100.0,55.5,56.0,17.1,97.30000000000001,9.2,9.5,3.9000000000000004,15.300000000000004,11.3,10.0,6.9,18.200000000000003,5.846500000000001,5.375,4.483,7.790000000000001
rzsm>0.7_pr>50,ssp245,2043,49,42,64,16,69,77,21,34,29,50,34,36,95,32,10,40,72,76,54,54,44,42,64,15,68,75,20,34,29,49,33,35,93,32,9,37,70,74,51,54,8,7,10,5,13,13,4,7,6,7,5,4,9,6,2,8,11,12,8,9,11,9,13,6,8,17,8,12,8,15,22,15,35,6,6,6,26,15,13,8,5.5,6.0,6.4,3.0,5.23,5.77,5.0,4.86,4.83,7.0,6.6,8.75,10.33,5.33,4.5,4.62,6.36,6.17,6.38,6.0,47.7,45.5,20.5,76.1,46.4,43.0,19.5,74.1,7.7,7.5,4.0,12.100000000000001,12.95,11.5,6.0,22.400000000000006,5.9315,5.885,4.6080000000000005,7.1750000000000025
rzsm>0.7_pr>50,ssp245,2044,43,11,63,15,23,67,77,138,105,121,49,92,48,42,75,51,102,37,29,21,42,11,60,14,23,67,76,137,104,118,48,90,47,41,73,48,99,36,29,20,7,2,9,6,4,11,11,13,12,16,10,15,7,8,7,10,8,5,5,4,8,6,15,3,7,10,14,25,22,17,8,18,11,7,32,8,41,13,8,11,6.0,5.5,6.67,2.33,5.75,6.09,6.91,10.54,8.67,7.38,4.8,6.0,6.71,5.12,10.43,4.8,12.38,7.2,5.8,5.0,60.45,50.0,20.400000000000002,106.60000000000002,59.15,48.0,19.400000000000002,105.40000000000002,8.5,8.0,4.0,13.200000000000003,14.2,11.0,6.9,25.70000000000001,6.704000000000001,6.045,4.8,10.440999999999999
rzsm>0.7_pr>50,ssp245,2045,26,81,37,3,102,68,40,44,57,54,35,35,26,79,64,66,25,41,16,124,26,80,37,0,98,67,40,44,57,53,35,32,21,77,64,64,24,41,14,122,5,13,8,0,13,11,5,8,7,10,5,6,5,12,12,10,6,8,4,19,6,8,8,0,16,14,14,9,11,13,15,6,6,16,11,16,7,9,7,13,5.2,6.15,4.62,0.0,7.54,6.09,8.0,5.5,8.14,5.3,7.0,5.33,4.2,6.42,5.33,6.4,4.0,5.12,3.5,6.42,51.15,42.5,24.1,83.10000000000002,49.8,42.5,20.3,81.80000000000003,8.35,8.0,4.9,13.0,10.25,10.0,6.0,16.0,5.513000000000001,5.415,3.95,7.586
rzsm>0.7_pr>50,ssp245,2046,49,48,65,5,32,28,77,70,1,22,60,79,26,106,26,85,152,140,26,89,48,46,64,5,31,25,77,70,0,21,59,76,25,102,26,83,151,140,25,88,8,5,13,2,5,5,13,13,0,5,9,10,5,18,6,11,11,15,5,10,17,15,12,3,10,8,10,8,0,5,21,21,7,11,6,15,51,28,14,24,6.0,9.2,4.92,2.5,6.2,5.0,5.92,5.38,0.0,4.2,6.56,7.6,5.0,5.67,4.33,7.55,13.73,9.33,5.0,8.8,59.3,54.5,20.3,109.40000000000005,58.1,53.5,19.400000000000002,105.80000000000005,8.45,8.5,4.7,13.200000000000003,14.3,11.5,4.800000000000001,24.400000000000006,6.1445,5.795,4.03,9.213
rzsm>0.7_pr>50,ssp245,2047,49,68,26,25,17,62,63,58,42,18,124,44,31,75,24,51,61,15,41,62,47,67,26,21,17,60,63,56,41,18,124,40,29,75,23,46,59,13,38,59,8,14,4,5,3,10,11,10,8,4,13,8,6,12,4,9,8,3,8,9,9,12,12,8,6,11,11,12,8,7,26,12,7,11,9,16,13,7,7,14,5.88,4.79,6.5,4.2,5.67,6.0,5.73,5.6,5.12,4.5,9.54,5.0,4.83,6.25,5.75,5.11,7.38,4.33,4.75,6.56,47.8,46.5,17.9,68.70000000000002,46.1,43.5,17.9,67.80000000000001,7.85,8.0,3.9000000000000004,12.100000000000001,10.9,11.0,7.0,14.200000000000003,5.6745,5.635,4.483,6.642000000000001
rzsm>0.7_pr>50,ssp245,2048,47,71,79,7,89,54,68,41,48,52,87,35,71,28,40,59,99,27,86,117,47,71,78,6,89,52,64,40,45,50,85,34,70,28,39,58,98,26,85,116,10,14,12,2,11,8,7,7,8,4,14,9,12,7,6,15,12,5,14,13,7,11,20,3,16,15,16,9,9,23,12,6,13,7,14,7,30,12,13,19,4.7,5.07,6.5,3.0,8.09,6.5,9.14,5.71,5.62,12.5,6.07,3.78,5.83,4.0,6.5,3.87,8.17,5.2,6.07,8.92,60.25,56.5,27.9,90.00000000000001,59.05,55.0,27.8,89.9,9.5,9.5,4.9,14.0,13.1,12.5,6.9,20.300000000000004,6.262000000000001,5.95,3.861,8.942
rzsm>0.7_pr>50,ssp245,2049,29,79,64,0,53,57,40,42,45,18,68,53,18,100,59,39,93,61,10,94,28,79,64,0,53,57,39,40,45,18,66,53,17,98,57,39,91,59,9,91,6,13,11,0,10,11,5,8,8,4,10,10,4,12,6,8,14,10,3,15,7,13,17,0,8,12,19,7,12,6,12,12,6,21,32,7,23,10,4,19,4.67,6.08,5.82,0.0,5.3,5.18,7.8,5.0,5.62,4.5,6.6,5.3,4.25,8.17,9.5,4.88,6.5,5.9,3.0,6.07,51.1,53.0,17.200000000000003,93.1,50.15,53.0,16.200000000000003,91.0,8.4,9.0,3.9000000000000004,13.100000000000001,12.35,12.0,5.800000000000001,21.200000000000003,5.507000000000001,5.46,4.125,7.837000000000001
rzsm>0.7_pr>50,ssp245,2050,48,20,61,19,19,22,13,47,27,73,71,71,80,23,90,50,94,36,65,73,48,20,60,18,19,22,13,45,26,73,69,67,77,23,90,48,93,35,64,72,8,3,8,3,5,4,3,9,6,8,12,12,13,6,15,5,11,5,9,11,9,8,20,8,9,8,6,10,6,30,11,12,13,6,18,23,22,13,25,13,6.0,6.67,7.5,6.0,3.8,5.5,4.33,5.0,4.33,9.12,5.75,5.58,5.92,3.83,6.0,9.6,8.45,7.0,7.11,6.55,50.1,49.0,19.0,81.00000000000001,49.1,48.0,18.9,78.30000000000001,7.8,8.0,3.0,12.100000000000001,13.5,11.5,6.0,23.200000000000003,6.202,6.0,4.28,8.517
rzsm>0.7_pr>50,ssp245,2051,15,62,35,30,30,83,12,47,52,62,68,68,50,42,71,6,7,100,12,138,15,61,35,29,29,82,10,46,49,60,68,66,49,41,70,5,7,99,11,138,5,7,6,4,6,11,2,7,7,6,14,9,7,7,10,1,2,15,3,11,4,24,9,13,7,18,6,14,10,17,11,16,14,10,19,5,4,15,5,43,3.0,8.71,5.83,7.25,4.83,7.45,5.0,6.57,7.0,10.0,4.86,7.33,7.0,5.86,7.0,5.0,3.5,6.6,3.67,12.55,49.5,48.5,11.5,84.70000000000002,48.5,47.5,9.700000000000001,83.70000000000002,7.0,7.0,2.0,11.300000000000004,13.2,12.0,4.9,19.500000000000007,6.4505,6.585,3.653,8.839000000000002
rzsm>0.7_pr>50,ssp245,2052,36,16,36,29,81,52,22,72,40,89,57,96,92,108,45,30,56,55,30,74,36,16,36,28,80,51,22,71,38,89,56,96,92,107,44,29,56,54,28,74,6,3,7,5,15,8,6,10,8,11,7,11,10,13,9,5,9,10,5,10,14,6,10,8,7,15,5,16,9,28,22,19,29,21,8,8,26,8,8,29,6.0,5.33,5.14,5.6,5.33,6.38,3.67,7.1,4.75,8.09,8.0,8.73,9.2,8.23,4.89,5.8,6.22,5.4,5.6,7.4,55.8,53.5,28.3,92.4,55.15,52.5,27.400000000000002,92.4,8.4,8.5,5.0,11.200000000000003,14.8,12.0,6.9,28.1,6.343000000000001,5.9,4.8759999999999994,8.280000000000001
rzsm>0.7_pr>50,ssp245,2053,100,13,107,13,55,61,44,50,41,11,97,58,34,86,21,104,101,26,22,71,97,12,106,12,54,59,44,50,40,11,96,55,32,86,19,103,99,25,22,70,15,4,11,3,5,11,8,6,8,3,14,8,7,13,4,15,12,4,4,9,14,4,31,7,17,13,8,22,7,5,17,14,9,16,8,14,35,9,8,21,6.47,3.0,9.64,4.0,10.8,5.36,5.5,8.33,5.0,3.67,6.86,6.88,4.57,6.62,4.75,6.87,8.25,6.25,5.5,7.78,55.75,52.5,13.0,101.30000000000001,54.6,52.0,12.0,99.4,8.2,8.0,3.9000000000000004,14.100000000000001,13.95,13.5,6.800000000000001,22.900000000000013,6.305,6.359999999999999,3.967,8.461000000000002
rzsm>0.7_pr>50,ssp245,2054,74,41,69,33,73,58,67,47,16,8,86,66,55,64,102,35,102,47,41,45,74,36,69,28,73,58,64,46,15,6,86,65,54,63,102,35,98,46,41,44,11,6,13,6,9,11,7,8,4,1,13,10,10,11,13,7,14,6,8,8,11,8,15,14,19,8,23,12,6,6,20,12,9,10,22,8,32,22,14,11,6.73,6.0,5.31,4.67,8.11,5.27,9.14,5.75,3.75,6.0,6.62,6.5,5.4,5.73,7.85,5.0,7.0,7.67,5.12,5.5,56.45,56.5,31.3,87.60000000000002,55.15,56.0,26.700000000000003,87.20000000000002,8.8,8.5,5.800000000000001,13.0,14.1,12.0,7.800000000000001,22.1,6.156000000000001,5.875,4.967,7.876
rzsm>0.7_pr>50,ssp245,2055,21,68,36,6,26,48,20,24,20,23,64,17,42,52,50,14,150,24,20,98,19,68,34,6,26,48,19,23,20,22,63,17,40,49,50,12,149,22,19,97,3,13,6,1,3,8,4,5,3,5,11,4,5,7,7,3,13,4,4,13,8,10,7,6,12,9,7,7,9,6,14,6,11,19,11,5,22,7,7,32,6.33,5.23,5.67,6.0,8.67,6.0,4.75,4.6,6.67,4.4,5.73,4.25,8.0,7.0,7.14,4.0,11.46,5.5,4.75,7.46,41.15,25.0,16.7,71.00000000000004,40.15,24.5,16.5,70.90000000000003,6.1,5.0,3.0,13.0,10.75,8.5,6.0,19.300000000000004,6.1805,5.865,4.385000000000001,8.067
rzsm>0.7_pr>50,ssp245,2056,71,14,104,22,82,18,85,66,73,32,74,91,58,42,45,22,92,40,56,61,71,13,104,21,81,15,85,63,71,31,72,89,57,39,45,22,92,40,55,60,11,4,15,5,11,3,11,9,11,9,14,11,8,9,8,5,7,6,7,10,10,4,23,7,18,6,23,12,14,6,11,16,27,8,8,6,27,8,18,11,6.45,3.25,6.93,4.2,7.36,5.0,7.73,7.0,6.45,3.44,5.14,8.09,7.12,4.33,5.62,4.4,13.14,6.67,7.86,6.0,57.4,59.5,21.6,91.1,56.3,58.5,20.400000000000002,89.30000000000001,8.7,9.0,4.9,11.300000000000004,13.15,11.0,6.0,23.400000000000006,6.309000000000001,6.45,4.1240000000000006,7.883000000000001
