threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,MRI-ESM2-0_compound_day_total,CESM2_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,CNRM-ESM2-1_compound_day_total,EC-Earth3_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,INM-CM5-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,MRI-ESM2-0_compound_event_total,CESM2_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,CNRM-ESM2-1_compound_event_total,EC-Earth3_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,INM-CM5-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,CESM2_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,EC-Earth3_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,INM-CM5-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,CESM2_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,CNRM-ESM2-1_compound_duration_max,EC-Earth3_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,INM-CM5-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,CESM2_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,EC-Earth3_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,INM-CM5-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.95_pr>80,ssp245,2039,0,0,9,19,3,7,12,17,32,4,23,9,17,14,5,11,13,16,9,3,0,0,9,16,3,6,11,16,32,3,22,6,16,14,5,10,12,16,9,3,0,0,3,3,1,2,3,3,8,1,6,2,4,5,1,1,5,3,3,1,0,0,4,10,3,4,4,7,6,3,6,4,6,4,5,10,3,6,4,3,0.0,0.0,3.0,5.33,3.0,3.0,3.67,5.33,4.0,3.0,3.67,3.0,4.0,2.8,5.0,10.0,2.4,5.33,3.0,3.0,11.15,10.0,2.7,19.400000000000006,10.45,9.5,2.7,16.60000000000001,2.75,3.0,0.9000000000000001,5.100000000000001,4.6,4.0,2.7,7.300000000000004,3.6265,3.0,2.16,5.33
rzsm>0.95_pr>80,ssp245,2040,2,2,18,23,0,2,35,0,1,3,14,7,16,5,40,13,12,10,2,3,2,2,18,23,0,2,35,0,0,3,14,5,16,5,40,12,11,9,2,3,1,1,3,5,0,1,4,0,0,1,3,1,3,1,7,2,4,2,1,1,2,2,7,9,0,2,18,0,0,3,8,5,8,5,12,6,3,7,2,3,2.0,2.0,6.0,4.6,0.0,2.0,8.75,0.0,0.0,3.0,4.67,5.0,5.33,5.0,5.71,6.0,2.75,4.5,2.0,3.0,10.4,6.0,0.9000000000000001,24.200000000000017,10.1,5.0,0.0,24.200000000000017,2.05,1.0,0.0,4.100000000000001,5.1,4.0,0.0,9.300000000000004,3.6155,3.75,0.0,6.0
rzsm>0.95_pr>80,ssp245,2041,10,17,26,7,0,10,7,11,6,2,0,0,3,24,37,24,18,22,0,11,10,17,25,6,0,9,3,11,6,2,0,0,2,20,36,21,17,21,0,9,4,3,6,2,0,2,1,2,2,1,0,0,1,3,6,6,3,3,0,3,3,7,8,3,0,5,3,8,3,2,0,0,2,9,18,7,9,9,0,4,2.5,5.67,4.17,3.0,0.0,4.5,3.0,5.5,3.0,2.0,0.0,0.0,2.0,6.67,6.0,3.5,5.67,7.0,0.0,3.0,11.75,10.0,0.0,24.200000000000003,10.75,9.0,0.0,21.400000000000006,2.4,2.0,0.0,6.0,5.0,3.5,0.0,9.0,3.3590000000000004,3.0,0.0,6.067000000000001
rzsm>0.95_pr>80,ssp245,2042,0,1,7,23,3,20,14,14,0,3,5,24,6,34,22,14,0,13,2,9,0,0,5,19,3,19,13,12,0,3,5,23,6,32,21,13,0,13,0,7,0,0,2,5,1,5,2,2,0,1,2,6,1,5,4,3,0,5,0,3,0,0,3,6,3,6,10,7,0,3,3,6,6,10,8,7,0,3,0,3,0.0,0.0,2.5,3.8,3.0,3.8,6.5,6.0,0.0,3.0,2.5,3.83,6.0,6.4,5.25,4.33,0.0,2.6,0.0,2.33,10.7,8.0,0.0,23.1,9.7,6.5,0.0,21.200000000000003,2.35,2.0,0.0,5.0,4.2,3.0,0.0,8.200000000000003,3.0919999999999996,3.0,0.0,6.040000000000001
rzsm>0.95_pr>80,ssp245,2043,10,14,1,7,0,7,5,8,2,2,12,7,12,8,0,2,12,20,17,5,10,13,0,7,0,6,5,8,2,2,11,7,9,7,0,0,11,20,17,5,2,4,0,2,0,2,1,3,1,1,3,1,2,2,0,0,2,4,3,2,6,6,0,4,0,4,5,4,2,2,6,7,6,5,0,0,9,9,8,3,5.0,3.25,0.0,3.5,0.0,3.0,5.0,2.67,2.0,2.0,3.67,7.0,4.5,3.5,0.0,0.0,5.5,5.0,5.67,2.5,7.55,7.0,0.9000000000000001,14.300000000000004,7.0,7.0,0.0,13.400000000000006,1.75,2.0,0.0,3.1000000000000014,4.3,4.5,0.0,8.100000000000001,3.188,3.375,0.0,5.517
rzsm>0.95_pr>80,ssp245,2044,12,19,2,0,0,12,16,50,43,39,18,3,1,3,11,6,12,9,12,3,12,19,2,0,0,12,15,50,41,39,17,2,0,3,11,6,10,9,12,2,3,4,1,0,0,4,3,8,5,6,3,1,0,1,3,1,2,3,3,1,6,8,2,0,0,4,7,9,20,13,8,2,0,3,6,6,7,4,6,2,4.0,4.75,2.0,0.0,0.0,3.0,5.0,6.25,8.2,6.5,5.67,2.0,0.0,3.0,3.67,6.0,5.0,3.0,4.0,2.0,13.55,11.5,0.9000000000000001,39.400000000000006,13.1,10.5,0.0,39.2,2.6,3.0,0.0,5.100000000000001,5.65,6.0,0.0,9.400000000000006,3.7020000000000004,3.835,0.0,6.275
rzsm>0.95_pr>80,ssp245,2045,3,0,19,26,0,20,2,6,20,2,4,5,1,16,7,14,2,2,2,32,2,0,18,25,0,20,2,6,20,0,3,4,0,11,6,12,2,2,2,30,1,0,4,7,0,4,1,2,4,0,1,1,0,4,2,3,1,1,1,6,2,0,6,8,0,8,2,4,10,0,3,4,0,3,3,8,2,2,2,10,2.0,0.0,4.5,3.57,0.0,5.0,2.0,3.0,5.0,0.0,3.0,4.0,0.0,2.75,3.0,4.0,2.0,2.0,2.0,5.0,9.15,4.5,0.9000000000000001,20.60000000000001,8.25,3.5,0.0,20.500000000000007,2.15,1.0,0.0,4.200000000000003,3.85,3.0,0.0,8.200000000000003,2.641,2.875,0.0,5.0
rzsm>0.95_pr>80,ssp245,2046,14,8,8,10,0,4,24,9,0,0,22,4,0,34,2,24,22,37,7,10,14,7,8,9,0,4,23,7,0,0,22,2,0,33,2,24,21,35,7,9,4,2,3,3,0,1,5,2,0,0,5,1,0,9,1,7,7,5,1,2,7,4,3,4,0,4,7,5,0,0,7,2,0,5,2,7,4,19,7,6,3.5,3.5,2.67,3.0,0.0,4.0,4.6,3.5,0.0,0.0,4.4,2.0,0.0,3.67,2.0,3.43,3.0,7.0,7.0,4.5,11.95,8.5,0.0,25.000000000000014,11.35,7.5,0.0,24.900000000000013,2.9,2.0,0.0,7.0,4.65,4.0,0.0,7.0,3.0885000000000002,3.465,0.0,4.840000000000003
rzsm>0.95_pr>80,ssp245,2047,6,1,13,12,5,11,15,0,3,2,4,47,4,24,0,14,7,0,6,0,6,0,12,12,5,11,14,0,3,2,3,46,4,24,0,13,7,0,6,0,2,0,2,3,1,5,3,0,1,1,1,9,1,5,0,1,2,0,2,0,3,0,7,4,5,3,9,0,3,2,3,11,4,9,0,13,4,0,3,0,3.0,0.0,6.0,4.0,5.0,2.2,4.67,0.0,3.0,2.0,3.0,5.11,4.0,4.8,0.0,13.0,3.5,0.0,3.0,0.0,8.7,5.5,0.0,15.900000000000013,8.4,5.5,0.0,15.000000000000014,1.95,1.0,0.0,5.0,4.15,3.0,0.0,9.200000000000003,3.314,3.0,0.0,5.199000000000002
rzsm>0.95_pr>80,ssp245,2048,6,12,10,29,0,4,13,12,6,7,7,9,5,1,2,9,18,0,18,11,6,12,10,28,0,3,12,12,5,6,6,9,4,0,0,7,17,0,17,10,2,3,3,8,0,1,3,4,1,2,1,4,1,0,0,2,4,0,3,2,4,6,4,7,0,3,6,5,5,3,6,3,4,0,0,4,6,0,9,8,3.0,4.0,3.33,3.5,0.0,3.0,4.0,3.0,5.0,3.0,6.0,2.25,4.0,0.0,0.0,3.5,4.25,0.0,5.67,5.0,8.95,8.0,0.9000000000000001,18.0,8.2,6.5,0.0,17.0,2.2,2.0,0.0,4.0,4.15,4.0,0.0,7.100000000000001,3.125,3.415,0.0,5.067000000000001
rzsm>0.95_pr>80,ssp245,2049,3,8,14,14,0,9,2,3,10,0,2,18,1,39,29,1,7,18,0,2,3,7,13,12,0,6,2,2,10,0,0,17,0,34,29,0,7,18,0,2,1,2,3,3,0,2,1,1,2,0,0,4,0,8,4,0,2,5,0,1,3,5,8,7,0,4,2,2,7,0,0,5,0,8,12,0,5,4,0,2,3.0,3.5,4.33,4.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,4.25,0.0,4.25,7.25,0.0,3.5,3.6,0.0,2.0,9.0,5.0,0.0,19.100000000000016,8.1,4.5,0.0,19.100000000000016,1.95,1.5,0.0,4.100000000000001,3.7,3.5,0.0,8.0,2.584,3.0,0.0,4.397000000000001
rzsm>0.95_pr>80,ssp245,2050,11,9,3,22,1,3,1,7,3,34,11,18,11,0,13,18,15,10,11,7,9,9,3,21,0,3,0,7,3,34,10,17,10,0,13,18,14,9,9,6,3,2,1,5,0,1,0,2,1,5,2,3,3,0,3,4,2,2,2,1,4,7,3,6,0,3,0,5,3,21,6,9,5,0,6,7,12,7,7,6,3.0,4.5,3.0,4.2,0.0,3.0,0.0,3.5,3.0,6.8,5.0,5.67,3.33,0.0,4.33,4.5,7.0,4.5,4.5,6.0,10.4,10.5,1.0,18.400000000000006,9.75,9.0,0.0,18.300000000000004,2.1,2.0,0.0,4.100000000000001,5.85,6.0,0.0,9.300000000000004,3.7915,4.265000000000001,0.0,6.080000000000001
rzsm>0.95_pr>80,ssp245,2051,0,6,20,45,3,10,0,13,10,18,17,6,14,10,13,0,0,20,0,0,0,6,18,42,3,9,0,13,10,17,16,5,13,8,13,0,0,19,0,0,0,1,3,7,1,4,0,3,2,3,5,2,3,2,5,0,0,5,0,0,0,6,9,9,3,3,0,6,6,11,4,3,8,5,3,0,0,6,0,0,0.0,6.0,6.0,6.0,3.0,2.25,0.0,4.33,5.0,5.67,3.2,2.5,4.33,4.0,2.6,0.0,0.0,3.8,0.0,0.0,10.25,10.0,0.0,20.0,9.6,8.5,0.0,18.1,2.3,2.0,0.0,5.0,4.1,3.5,0.0,9.0,2.934,3.1,0.0,6.0
rzsm>0.95_pr>80,ssp245,2052,1,5,1,15,1,0,0,15,4,23,21,18,22,42,5,6,3,10,0,3,0,4,0,14,0,0,0,14,4,22,19,16,22,38,4,4,0,10,0,3,0,2,0,3,0,0,0,3,1,5,5,2,5,8,1,1,0,3,0,1,0,2,0,6,0,0,0,5,4,8,6,9,7,10,4,4,0,4,0,3,0.0,2.0,0.0,4.67,0.0,0.0,0.0,4.67,4.0,4.4,3.8,8.0,4.4,4.75,4.0,4.0,0.0,3.33,0.0,3.0,9.75,5.0,0.0,22.1,8.7,4.0,0.0,22.0,2.0,1.0,0.0,5.0,3.6,4.0,0.0,8.100000000000001,2.7510000000000003,3.565,0.0,4.678
rzsm>0.95_pr>80,ssp245,2053,33,38,0,23,0,14,0,5,8,0,14,24,10,13,2,29,11,0,6,10,31,36,0,23,0,13,0,3,8,0,14,22,10,12,2,28,8,0,6,10,6,6,0,6,0,3,0,1,2,0,3,6,2,3,1,7,2,0,2,2,10,15,0,4,0,7,0,3,6,0,6,7,7,6,2,7,5,0,4,6,5.17,6.0,0.0,3.83,0.0,4.33,0.0,3.0,4.0,0.0,4.67,3.67,5.0,4.0,2.0,4.0,4.0,0.0,3.0,5.0,12.0,10.0,0.0,29.400000000000006,11.3,9.0,0.0,28.300000000000004,2.6,2.0,0.0,6.0,4.75,5.5,0.0,7.300000000000004,3.0835,3.915,0.0,5.017
rzsm>0.95_pr>80,ssp245,2054,30,18,0,7,0,18,18,4,0,0,10,25,5,18,27,17,20,10,0,9,27,18,0,7,0,16,18,2,0,0,9,25,4,17,26,17,20,10,0,8,6,3,0,2,0,4,4,1,0,0,3,5,1,4,4,3,3,2,0,3,8,11,0,4,0,5,10,2,0,0,4,7,4,8,17,6,15,8,0,4,4.5,6.0,0.0,3.5,0.0,4.0,4.5,2.0,0.0,0.0,3.0,5.0,4.0,4.25,6.5,5.67,6.67,5.0,0.0,2.67,11.8,10.0,0.0,25.200000000000003,11.2,9.5,0.0,25.1,2.4,3.0,0.0,4.100000000000001,5.65,4.5,0.0,11.400000000000006,3.3630000000000004,4.0,0.0,6.050000000000001
rzsm>0.95_pr>80,ssp245,2055,0,2,4,16,0,10,3,0,6,0,0,16,15,18,11,0,23,5,5,0,0,0,2,15,0,9,3,0,6,0,0,16,15,17,9,0,21,5,5,0,0,0,1,4,0,3,1,0,2,0,0,4,3,4,2,0,5,2,2,0,0,0,2,7,0,5,3,0,4,0,0,7,7,5,6,0,6,3,3,0,0.0,0.0,2.0,3.75,0.0,3.0,3.0,0.0,3.0,0.0,0.0,4.0,5.0,4.25,4.5,0.0,4.2,2.5,2.5,0.0,6.7,4.5,0.0,16.200000000000003,6.15,4.0,0.0,16.1,1.65,1.5,0.0,4.0,2.9,3.0,0.0,7.0,2.085,2.5,0.0,4.275
rzsm>0.95_pr>80,ssp245,2056,7,17,0,3,0,0,19,11,13,3,31,15,3,0,7,0,1,0,13,15,7,17,0,2,0,0,18,11,13,2,31,15,2,0,6,0,0,0,12,15,2,4,0,1,0,0,5,4,4,1,5,4,1,0,2,0,0,0,4,3,4,6,0,2,0,0,6,4,6,2,14,5,2,0,3,0,0,0,4,7,3.5,4.25,0.0,2.0,0.0,0.0,3.6,2.75,3.25,2.0,6.2,3.75,2.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,7.9,5.0,0.0,17.200000000000003,7.55,4.0,0.0,17.1,2.0,1.5,0.0,4.100000000000001,3.25,2.5,0.0,6.100000000000001,2.215,2.375,0.0,4.325000000000001
rzsm>0.95_pr>80,ssp245,2057,17,32,0,18,6,3,17,6,28,16,22,8,2,3,1,10,26,16,0,0,17,31,0,18,6,3,16,5,28,15,22,8,2,3,0,9,22,16,0,0,4,7,0,3,1,1,3,2,7,3,5,3,1,1,0,2,6,4,0,0,7,7,0,7,6,3,7,3,9,7,6,4,2,3,0,7,6,6,0,0,4.25,4.43,0.0,6.0,6.0,3.0,5.33,2.5,4.0,5.0,4.4,2.67,2.0,3.0,0.0,4.5,3.67,4.0,0.0,0.0,11.55,9.0,0.0,26.200000000000003,11.05,8.5,0.0,22.60000000000001,2.65,2.5,0.0,6.100000000000001,4.5,6.0,0.0,7.0,3.2375,3.835,0.0,5.397000000000001
rzsm>0.95_pr>80,ssp245,2058,0,12,5,4,0,18,0,0,17,6,9,15,12,15,23,27,33,0,3,0,0,12,5,3,0,17,0,0,16,6,9,15,11,13,21,27,31,0,3,0,0,3,1,1,0,4,0,0,3,1,3,3,3,3,7,6,10,0,1,0,0,5,5,3,0,7,0,0,6,6,4,6,7,5,4,7,4,0,3,0,0.0,4.0,5.0,3.0,0.0,4.25,0.0,0.0,5.33,6.0,3.0,5.0,3.67,4.33,3.0,4.5,3.1,0.0,3.0,0.0,9.95,7.5,0.0,23.400000000000006,9.45,7.5,0.0,21.60000000000001,2.45,2.0,0.0,6.100000000000001,3.6,4.0,0.0,7.0,2.859,3.05,0.0,5.033
rzsm>0.95_pr>80,ssp245,2059,0,11,13,6,0,1,20,26,12,10,16,3,23,6,15,15,2,9,10,15,0,11,11,6,0,0,20,26,12,10,13,3,20,6,14,15,2,9,10,14,0,4,3,2,0,0,4,4,3,4,4,1,5,2,2,5,1,3,2,5,0,4,6,4,0,0,7,13,5,3,6,3,6,3,8,4,2,4,6,4,0.0,2.75,3.67,3.0,0.0,0.0,5.0,6.5,4.0,2.5,3.25,3.0,4.0,3.0,7.0,3.0,2.0,3.0,5.0,2.8,10.65,10.5,0.9000000000000001,20.300000000000004,10.1,10.5,0.0,20.0,2.7,3.0,0.0,5.0,4.4,4.0,0.0,7.100000000000001,3.1734999999999998,3.0,0.0,5.150000000000002
rzsm>0.95_pr>80,ssp245,2060,10,17,0,17,0,14,4,8,23,23,15,19,8,15,16,6,29,17,8,19,10,17,0,16,0,12,3,6,22,23,13,17,8,14,16,5,28,17,8,19,2,4,0,4,0,3,1,2,7,3,4,4,3,5,5,2,5,4,2,3,6,6,0,6,0,7,3,4,5,10,6,7,3,4,5,3,12,5,4,7,5.0,4.25,0.0,4.0,0.0,4.0,3.0,3.0,3.14,7.67,3.25,4.25,2.67,2.8,3.2,2.5,5.6,4.25,4.0,6.33,13.4,15.0,3.6000000000000005,23.0,12.7,13.5,2.7,22.1,3.15,3.0,0.9000000000000001,5.0,5.15,5.0,2.7,7.300000000000004,3.6455000000000006,3.625,2.2500000000000004,5.673000000000001
rzsm>0.95_pr>80,ssp245,2061,6,11,0,8,0,15,0,0,8,2,26,0,0,12,54,6,10,0,0,1,6,10,0,8,0,14,0,0,8,2,26,0,0,11,53,5,8,0,0,0,1,3,0,3,0,3,0,0,2,1,5,0,0,3,11,2,2,0,0,0,6,4,0,3,0,6,0,0,5,2,12,0,0,7,13,3,6,0,0,0,6.0,3.33,0.0,2.67,0.0,4.67,0.0,0.0,4.0,2.0,5.2,0.0,0.0,3.67,4.82,2.5,4.0,0.0,0.0,0.0,7.95,4.0,0.0,16.100000000000016,7.55,3.5,0.0,15.200000000000017,1.8,1.0,0.0,3.200000000000003,3.35,2.5,0.0,7.500000000000007,2.143,2.25,0.0,4.8580000000000005
rzsm>0.95_pr>80,ssp245,2062,0,17,8,21,0,6,0,19,11,4,10,13,16,14,37,17,20,0,6,19,0,17,8,19,0,5,0,19,11,4,9,12,16,14,36,17,18,0,6,18,0,2,2,3,0,1,0,4,2,2,3,4,4,3,5,4,4,0,2,4,0,12,6,10,0,5,0,6,6,2,4,5,6,6,18,5,8,0,4,6,0.0,8.5,4.0,6.33,0.0,5.0,0.0,4.75,5.5,2.0,3.0,3.0,4.0,4.67,7.2,4.25,4.5,0.0,3.0,4.5,11.9,12.0,0.0,20.1,11.45,11.5,0.0,19.0,2.45,2.5,0.0,4.0,5.45,5.5,0.0,10.200000000000003,3.71,4.125,0.0,6.417000000000002
rzsm>0.95_pr>80,ssp245,2063,10,3,1,13,3,1,12,16,9,8,20,0,26,0,75,24,1,11,0,2,9,2,0,12,3,0,11,16,9,8,19,0,25,0,72,24,0,9,0,2,2,1,0,3,1,0,3,3,1,2,5,0,6,0,13,5,0,2,0,1,6,2,0,5,3,0,5,10,9,5,6,0,7,0,17,7,0,6,0,2,4.5,2.0,0.0,4.0,3.0,0.0,3.67,5.33,9.0,4.0,3.8,0.0,4.17,0.0,5.54,4.8,0.0,4.5,0.0,2.0,11.75,8.5,0.0,24.200000000000003,11.05,8.5,0.0,24.1,2.4,1.5,0.0,5.100000000000001,4.5,5.0,0.0,9.100000000000001,3.0155,3.735,0.0,5.351
rzsm>0.95_pr>80,ssp245,2064,17,2,10,15,2,3,2,15,2,10,4,15,27,8,33,13,14,0,3,2,16,0,9,14,0,3,2,13,2,9,4,15,27,7,30,13,13,0,0,2,4,0,3,5,0,1,1,2,1,2,1,5,5,3,5,3,4,0,0,1,5,0,4,5,0,3,2,7,2,7,4,6,11,3,13,6,4,0,0,2,4.0,0.0,3.0,2.8,0.0,3.0,2.0,6.5,2.0,4.5,4.0,3.0,5.4,2.33,6.0,4.33,3.25,0.0,0.0,2.0,9.85,9.0,2.0,18.000000000000014,8.95,8.0,0.0,17.100000000000016,2.3,2.0,0.0,5.0,4.2,4.0,0.0,7.400000000000006,2.9054999999999995,3.0,0.0,5.460000000000001
rzsm>0.95_pr>80,ssp245,2065,13,23,1,17,9,8,32,5,0,2,15,15,1,4,19,2,11,11,0,12,12,21,0,17,9,7,32,5,0,2,14,12,0,3,19,2,11,10,0,12,3,4,0,4,2,2,7,1,0,1,6,3,0,1,6,1,4,3,0,3,6,6,0,7,6,4,10,5,0,2,4,5,0,3,7,2,5,6,0,5,4.0,5.25,0.0,4.25,4.5,3.5,4.57,5.0,0.0,2.0,2.33,4.0,0.0,3.0,3.17,2.0,2.75,3.33,0.0,4.0,10.0,10.0,0.9000000000000001,19.400000000000006,9.4,9.5,0.0,19.200000000000003,2.55,2.5,0.0,6.0,4.15,5.0,0.0,7.0,2.8825,3.25,0.0,4.613
rzsm>0.95_pr>80,ssp245,2066,24,9,1,7,0,4,30,0,15,5,4,29,14,12,3,5,11,3,5,30,23,8,0,6,0,4,28,0,15,5,3,28,13,11,3,4,9,2,5,29,5,2,0,2,0,1,4,0,5,2,1,8,3,2,1,1,3,1,2,4,6,4,0,4,0,4,12,0,4,3,3,5,5,8,3,4,3,2,3,17,4.6,4.0,0.0,3.0,0.0,4.0,7.0,0.0,3.0,2.5,3.0,3.5,4.33,5.5,3.0,4.0,3.0,2.0,2.5,7.25,10.55,6.0,0.9000000000000001,29.1,9.8,5.5,0.0,28.0,2.35,2.0,0.0,5.0,4.5,4.0,0.0,8.400000000000006,3.309,3.0,0.0,5.650000000000002
rzsm>0.95_pr>80,ssp245,2067,3,2,34,13,1,8,6,6,30,2,0,5,23,22,24,24,16,4,11,4,2,0,34,13,0,8,6,6,30,0,0,5,23,21,23,22,15,4,11,4,1,0,8,3,0,2,1,1,7,0,0,2,6,5,4,6,4,1,2,1,2,0,6,9,0,4,6,6,6,0,0,3,7,7,8,6,6,4,6,4,2.0,0.0,4.25,4.33,0.0,4.0,6.0,6.0,4.29,0.0,0.0,2.5,3.83,4.2,5.75,3.67,3.75,4.0,5.5,4.0,11.9,7.0,1.9000000000000001,24.60000000000001,11.35,7.0,0.0,23.70000000000001,2.7,2.0,0.0,6.100000000000001,4.5,6.0,0.0,7.100000000000001,3.4034999999999997,4.0,0.0,5.775
rzsm>0.95_pr>80,ssp245,2068,10,4,1,35,4,13,2,24,4,24,6,5,3,0,0,14,8,0,0,10,9,0,0,33,4,13,2,23,4,22,5,5,3,0,0,14,7,0,0,10,3,0,0,4,1,3,1,4,1,7,2,1,1,0,0,4,3,0,0,3,4,0,0,15,4,6,2,15,4,5,3,5,3,0,0,5,3,0,0,4,3.0,0.0,0.0,8.25,4.0,4.33,2.0,5.75,4.0,3.14,2.5,5.0,3.0,0.0,0.0,3.5,2.33,0.0,0.0,3.33,8.35,4.5,0.0,24.0,7.7,4.5,0.0,22.1,1.9,1.0,0.0,4.0,3.9,3.5,0.0,6.900000000000013,2.7064999999999997,3.0,0.0,5.075000000000001
rzsm>0.95_pr>80,ssp245,2069,12,2,15,4,1,22,12,3,0,10,24,3,0,31,0,14,7,15,4,15,11,2,14,3,0,19,11,3,0,8,24,3,0,31,0,14,7,15,4,15,2,1,4,1,0,4,3,1,0,2,7,1,0,8,0,3,2,3,1,3,9,2,5,3,0,6,5,3,0,6,6,3,0,8,0,7,4,6,4,8,5.5,2.0,3.5,3.0,0.0,4.75,3.67,3.0,0.0,4.0,3.43,3.0,0.0,3.88,0.0,4.67,3.5,5.0,4.0,5.0,9.7,8.5,0.0,22.200000000000003,9.2,7.5,0.0,19.500000000000007,2.3,2.0,0.0,4.300000000000004,4.25,4.5,0.0,8.0,3.095,3.5,0.0,5.0
rzsm>0.95_pr>80,ssp245,2070,0,16,9,21,0,13,8,38,6,12,8,20,3,24,10,0,10,9,10,13,0,16,9,19,0,13,7,37,6,12,8,20,3,22,10,0,9,9,10,12,0,3,2,6,0,4,2,6,1,3,3,4,1,5,2,0,3,2,2,3,0,8,7,7,0,4,5,17,6,5,3,6,3,9,7,0,4,5,6,6,0.0,5.33,4.5,3.17,0.0,3.25,3.5,6.17,6.0,4.0,2.67,5.0,3.0,4.4,5.0,0.0,3.0,4.5,5.0,4.0,11.5,10.0,0.0,21.300000000000004,11.1,9.5,0.0,20.200000000000003,2.6,2.5,0.0,5.100000000000001,5.4,5.5,0.0,8.100000000000001,3.6245000000000003,4.0,0.0,5.397000000000001
rzsm>0.95_pr>80,ssp245,2071,18,7,25,13,3,12,11,10,1,1,25,16,3,16,19,8,1,4,14,19,14,7,25,13,3,12,9,8,0,0,24,15,2,14,18,6,0,4,14,19,3,2,6,2,1,2,4,2,0,0,6,4,1,4,3,2,0,1,4,4,7,4,7,9,3,8,3,5,0,0,6,5,2,6,9,4,0,4,5,8,4.67,3.5,4.17,6.5,3.0,6.0,2.25,4.0,0.0,0.0,4.0,3.75,2.0,3.5,6.0,3.0,0.0,4.0,3.5,4.75,11.3,11.5,1.0,19.60000000000001,10.35,10.5,0.0,19.500000000000007,2.55,2.0,0.0,4.200000000000003,4.75,5.0,0.0,8.100000000000001,3.4295,3.625,0.0,6.0
