threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,CNRM-ESM2-1_compound_day_total,EC-Earth3_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,CNRM-ESM2-1_compound_event_total,EC-Earth3_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,EC-Earth3_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,CNRM-ESM2-1_compound_duration_max,EC-Earth3_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,EC-Earth3_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.9_pr>50,ssp245,2066,33,45,22,0,54,0,42,3,28,12,34,21,15,0,0,50,163,54,7,15,29,45,21,0,48,0,42,3,27,11,34,21,14,0,0,50,162,54,7,15,5,7,4,0,10,0,9,1,4,2,6,4,3,0,0,9,12,11,2,2,10,11,10,0,11,0,6,3,9,6,6,6,7,0,0,9,37,7,4,9,5.8,6.43,5.25,0.0,4.8,0.0,4.67,3.0,6.75,5.5,5.67,5.25,4.67,0.0,0.0,5.56,13.5,4.91,3.5,7.5,29.9,21.5,0.0,54.0,29.15,21.0,0.0,50.400000000000006,4.55,4.0,0.0,10.100000000000001,7.55,6.5,0.0,11.0,4.638,5.08,0.0,6.825000000000001
rzsm>0.9_pr>50,ssp245,2067,40,30,11,0,36,0,13,4,31,21,12,6,62,17,0,78,64,29,1,21,39,26,11,0,35,0,12,4,29,20,12,6,61,16,0,77,63,24,0,21,9,4,2,0,9,0,4,1,6,3,2,1,10,2,0,11,3,3,0,5,7,8,6,0,7,0,4,4,8,12,6,6,12,9,0,29,50,12,0,6,4.33,6.5,5.5,0.0,3.89,0.0,3.0,4.0,4.83,6.67,6.0,6.0,6.1,8.0,0.0,7.0,21.0,8.0,0.0,4.2,23.8,19.0,0.0,62.2,22.8,18.0,0.0,61.2,3.75,3.0,0.0,9.100000000000001,9.3,6.5,0.0,13.700000000000024,5.2509999999999994,5.165,0.0,8.0
rzsm>0.9_pr>50,ssp245,2068,36,24,11,0,28,36,8,0,8,45,59,10,15,1,32,47,86,32,0,12,34,24,11,0,28,35,6,0,8,42,58,10,14,0,31,45,86,32,0,12,6,3,4,0,8,7,1,0,3,8,9,3,3,0,3,9,3,6,0,4,13,10,4,0,6,7,6,0,3,7,12,6,5,0,17,7,45,9,0,4,5.67,8.0,2.75,0.0,3.5,5.0,6.0,0.0,2.67,5.25,6.44,3.33,4.67,0.0,10.33,5.0,28.67,5.33,0.0,3.0,24.5,19.5,0.0,48.20000000000002,23.8,19.0,0.0,46.30000000000002,4.0,3.0,0.0,8.100000000000001,8.05,6.0,0.0,13.400000000000006,5.2805,4.835,0.0,8.233000000000004
rzsm>0.9_pr>50,ssp245,2069,43,16,12,0,4,9,17,12,0,23,9,44,24,25,55,14,0,25,0,39,42,16,11,0,4,9,17,10,0,22,9,41,23,25,53,11,0,22,0,38,11,3,3,0,1,2,3,2,0,4,3,10,4,4,9,3,0,4,0,7,6,6,6,0,4,7,12,5,0,8,4,7,10,10,13,7,0,7,0,7,3.82,5.33,3.67,0.0,4.0,4.5,5.67,5.0,0.0,5.5,3.0,4.1,5.75,6.25,5.89,3.67,0.0,5.5,0.0,5.43,18.55,15.0,0.0,43.1,17.65,13.5,0.0,41.1,3.65,3.0,0.0,9.100000000000001,5.95,6.5,0.0,10.200000000000003,3.8540000000000005,4.3,0.0,5.764
rzsm>0.9_pr>50,ssp245,2070,47,22,30,6,9,30,38,10,14,17,30,33,11,6,48,17,3,7,6,6,45,22,27,5,8,30,35,10,13,16,28,32,11,5,47,17,0,6,6,6,13,4,5,1,2,6,5,2,3,3,4,5,2,1,9,4,0,2,1,1,7,9,7,5,6,7,12,5,5,6,13,8,6,5,8,7,0,3,6,6,3.46,5.5,5.4,5.0,4.0,5.0,7.0,5.0,4.33,5.33,7.0,6.4,5.5,5.0,5.22,4.25,0.0,3.0,6.0,6.0,19.5,15.5,6.0,38.90000000000001,18.45,14.5,5.0,36.000000000000014,3.65,3.0,1.0,6.300000000000004,6.55,6.0,4.800000000000001,9.300000000000004,4.919499999999999,5.109999999999999,3.414,6.460000000000001
rzsm>0.9_pr>50,ssp245,2071,46,0,64,25,4,30,23,18,2,2,39,30,14,3,21,55,173,37,32,22,43,0,62,25,4,29,20,17,2,2,39,26,13,3,19,55,173,35,32,22,9,0,10,5,1,5,5,5,1,1,8,7,3,1,4,10,3,9,6,4,7,0,10,7,4,7,7,5,2,2,8,6,6,3,7,10,86,8,14,8,4.78,0.0,6.2,5.0,4.0,5.8,4.0,3.4,2.0,2.0,4.88,3.71,4.33,3.0,4.75,5.5,57.67,3.89,5.33,5.5,32.0,24.0,2.0,55.90000000000001,31.05,23.5,2.0,55.70000000000001,4.85,5.0,1.0,9.100000000000001,10.35,7.0,2.0,10.400000000000006,6.787000000000001,4.54,2.0,5.840000000000001
rzsm>0.9_pr>50,ssp245,2072,11,9,32,11,32,4,24,0,18,5,8,0,47,4,0,35,17,34,45,17,11,8,30,10,32,4,24,0,18,5,8,0,46,4,0,32,16,34,45,15,3,1,6,2,7,1,5,0,3,1,2,0,9,1,0,6,2,7,6,4,6,8,6,7,7,4,6,0,11,5,5,0,10,4,0,11,12,7,22,7,3.67,8.0,5.0,5.0,4.57,4.0,4.8,0.0,6.0,5.0,4.0,0.0,5.11,4.0,0.0,5.33,8.0,4.86,7.5,3.75,17.65,14.0,0.0,36.000000000000014,17.1,13.0,0.0,35.100000000000016,3.3,2.5,0.0,7.0,6.9,6.5,0.0,11.100000000000001,4.4295,4.83,0.0,7.550000000000001
rzsm>0.9_pr>50,ssp245,2073,2,15,1,0,13,9,31,0,27,0,44,7,63,0,10,3,5,48,30,26,2,15,0,0,11,9,31,0,26,0,41,7,59,0,8,3,5,46,27,26,1,3,0,0,3,2,5,0,3,0,6,2,12,0,2,1,2,9,5,4,2,6,0,0,6,5,9,0,18,0,12,5,10,0,6,3,3,8,7,10,2.0,5.0,0.0,0.0,3.67,4.5,6.2,0.0,8.67,0.0,6.83,3.5,4.92,0.0,4.0,3.0,2.5,5.11,5.4,6.5,16.7,9.5,0.0,44.400000000000006,15.8,8.5,0.0,41.50000000000001,3.0,2.0,0.0,6.300000000000004,5.5,5.5,0.0,10.200000000000003,3.59,3.835,0.0,6.533
rzsm>0.9_pr>50,ssp245,2074,20,5,21,5,12,6,37,5,0,0,45,30,25,31,35,0,117,3,11,1,20,5,19,5,11,6,37,5,0,0,44,27,25,31,35,0,117,2,11,0,4,1,4,1,3,1,7,1,0,0,8,7,5,6,6,0,9,1,2,0,7,5,8,5,5,6,7,5,0,0,11,7,8,8,8,0,63,2,6,0,5.0,5.0,4.75,5.0,3.67,6.0,5.29,5.0,0.0,0.0,5.5,3.86,5.0,5.17,5.83,0.0,13.0,2.0,5.5,0.0,20.45,11.5,0.0,37.80000000000001,20.0,11.0,0.0,37.70000000000001,3.3,2.5,0.0,7.100000000000001,8.05,6.0,0.0,8.300000000000004,4.2785,5.0,0.0,5.847
rzsm>0.9_pr>50,ssp245,2075,20,8,11,6,57,0,18,4,9,5,2,22,2,20,38,0,186,22,12,29,19,8,10,6,57,0,18,4,9,5,2,19,2,19,37,0,186,19,12,29,4,2,2,2,12,0,4,1,2,1,1,5,1,5,7,0,7,5,3,6,6,6,5,4,9,0,7,4,5,5,2,5,2,5,11,0,121,8,6,7,4.75,4.0,5.0,3.0,4.75,0.0,4.5,4.0,4.5,5.0,2.0,3.8,2.0,3.8,5.29,0.0,26.57,3.8,4.0,4.83,23.55,11.5,1.8000000000000003,39.90000000000003,23.05,11.0,1.8000000000000003,39.00000000000003,3.5,2.5,0.9000000000000001,7.0,10.9,5.0,1.8000000000000003,9.200000000000003,4.7795,4.0,1.8000000000000003,5.029000000000001
rzsm>0.9_pr>50,ssp245,2076,46,0,13,0,19,1,7,5,47,4,0,40,12,12,38,68,192,7,0,30,45,0,13,0,18,0,7,5,44,4,0,36,10,11,38,67,192,5,0,28,9,0,3,0,5,0,1,1,8,1,0,7,2,2,6,11,6,1,0,6,12,0,6,0,5,0,7,5,8,4,0,14,6,9,18,11,57,5,0,7,5.0,0.0,4.33,0.0,3.6,0.0,7.0,5.0,5.5,4.0,0.0,5.14,5.0,5.5,6.33,6.09,32.0,5.0,0.0,4.67,27.05,12.0,0.0,49.10000000000003,26.15,10.5,0.0,47.20000000000003,3.45,2.0,0.0,8.100000000000001,8.7,6.0,0.0,14.400000000000006,5.208,5.0,0.0,6.397000000000001
rzsm>0.9_pr>50,ssp245,2077,55,14,7,0,6,0,30,27,4,4,56,28,1,0,2,22,79,5,0,11,53,11,7,0,6,0,30,27,3,4,54,24,0,0,2,21,79,5,0,11,10,3,2,0,1,0,6,6,1,1,8,5,0,0,1,4,7,1,0,2,10,5,5,0,6,0,7,6,3,4,12,9,0,0,2,7,32,5,0,6,5.3,3.67,3.5,0.0,6.0,0.0,5.0,4.5,3.0,4.0,6.75,4.8,0.0,0.0,2.0,5.25,11.29,5.0,0.0,5.5,17.55,6.5,0.0,55.1,16.85,6.5,0.0,53.1,2.9,1.5,0.0,7.100000000000001,5.95,5.0,0.0,10.200000000000003,3.778,4.25,0.0,6.075000000000001
rzsm>0.9_pr>50,ssp245,2078,35,0,26,7,26,5,21,0,12,0,48,4,0,0,0,11,81,32,3,34,34,0,24,5,25,5,20,0,12,0,47,3,0,0,0,11,80,31,2,33,7,0,4,2,3,2,4,0,3,0,9,1,0,0,0,3,3,6,1,4,6,0,9,3,10,3,6,0,7,0,8,3,0,0,0,5,36,6,2,18,4.86,0.0,6.0,2.5,8.33,2.5,5.0,0.0,4.0,0.0,5.22,3.0,0.0,0.0,0.0,3.67,26.67,5.17,2.0,8.25,17.25,9.0,0.0,36.30000000000002,16.6,8.0,0.0,35.30000000000002,2.6,2.5,0.0,6.100000000000001,6.1,4.0,0.0,10.800000000000011,4.3585,3.335,0.0,8.258000000000001
rzsm>0.9_pr>50,ssp245,2079,1,29,39,0,33,31,44,13,18,0,25,76,5,0,1,10,62,45,14,75,0,29,36,0,32,29,44,12,18,0,24,72,5,0,0,10,61,44,14,72,0,6,9,0,6,5,8,2,5,0,4,15,1,0,0,2,5,7,3,13,0,7,9,0,7,10,10,6,6,0,7,11,5,0,0,7,48,12,6,14,0.0,4.83,4.0,0.0,5.33,5.8,5.5,6.0,3.6,0.0,6.0,4.8,5.0,0.0,0.0,5.0,12.2,6.29,4.67,5.54,26.05,21.5,0.0,63.30000000000002,25.1,21.0,0.0,62.100000000000016,4.55,4.5,0.0,9.400000000000006,8.25,7.0,0.0,12.200000000000003,4.228000000000001,4.915,0.0,6.029000000000001
rzsm>0.9_pr>50,ssp245,2080,22,26,1,4,5,48,50,18,8,5,7,32,0,0,49,2,153,32,14,35,21,26,0,4,5,45,49,17,5,4,6,31,0,0,47,2,153,30,14,34,4,6,0,1,1,7,7,5,1,1,1,7,0,0,9,1,4,5,2,5,7,6,0,4,5,13,11,6,5,4,6,7,0,0,10,2,52,9,9,11,5.25,4.33,0.0,4.0,5.0,6.43,7.0,3.4,5.0,4.0,6.0,4.43,0.0,0.0,5.22,2.0,38.25,6.0,7.0,6.8,25.55,16.0,0.9000000000000001,49.1,24.65,15.5,0.0,47.2,3.35,3.0,0.0,7.0,8.35,6.0,0.0,11.200000000000003,6.0055,5.0,0.0,7.0
rzsm>0.9_pr>50,ssp245,2081,33,0,2,5,3,21,26,12,50,10,1,27,31,9,58,15,143,46,8,4,33,0,0,5,3,20,26,12,49,9,0,27,30,9,57,14,143,45,7,4,7,0,0,1,1,5,5,2,7,2,0,6,5,2,9,3,6,5,3,1,7,0,0,5,3,6,7,7,13,5,0,7,7,7,10,6,48,17,3,4,4.71,0.0,0.0,5.0,3.0,4.0,5.2,6.0,7.0,4.5,0.0,4.5,6.0,4.5,6.33,4.67,23.83,9.0,2.33,4.0,25.2,13.5,1.9000000000000001,50.80000000000001,24.65,13.0,0.0,49.80000000000001,3.5,3.0,0.0,7.0,8.1,6.5,0.0,13.400000000000006,5.2284999999999995,4.585,0.0,7.200000000000003
rzsm>0.9_pr>50,ssp245,2082,43,23,34,9,36,45,15,15,47,0,39,4,37,18,24,2,291,38,12,29,42,23,33,9,36,40,15,15,45,0,39,4,35,18,24,0,290,37,12,28,8,4,8,2,9,7,4,3,9,0,7,1,6,4,7,0,5,7,3,5,7,7,7,7,7,11,6,7,12,0,7,4,7,6,5,0,231,11,6,8,5.25,5.75,4.12,4.5,4.0,5.71,3.75,5.0,5.0,0.0,5.57,4.0,5.83,4.5,3.43,0.0,58.0,5.29,4.0,5.6,38.05,26.5,3.8000000000000003,45.2,37.25,26.0,3.6000000000000005,42.300000000000004,4.95,5.0,0.9000000000000001,8.100000000000001,17.8,7.0,3.6000000000000005,11.100000000000001,6.964999999999999,4.75,3.0870000000000006,5.758
rzsm>0.9_pr>50,ssp245,2083,56,19,9,0,18,46,15,0,6,6,0,3,5,0,8,17,58,38,22,25,55,19,6,0,18,46,15,0,6,6,0,3,5,0,7,16,57,37,16,25,11,4,2,0,2,8,4,0,1,2,0,1,1,0,1,3,4,8,3,5,7,8,4,0,13,9,7,0,6,4,0,3,5,0,7,6,30,10,7,7,5.0,4.75,3.0,0.0,9.0,5.75,3.75,0.0,6.0,3.0,0.0,3.0,5.0,0.0,7.0,5.33,14.25,4.62,5.33,5.0,17.55,12.0,0.0,47.000000000000014,16.85,11.0,0.0,46.90000000000001,3.0,2.0,0.0,8.0,6.65,6.5,0.0,10.300000000000004,4.489,4.875,0.0,7.200000000000003
rzsm>0.9_pr>50,ssp245,2084,27,6,23,1,11,23,17,4,0,20,0,9,23,0,4,56,39,4,68,3,24,6,22,0,10,21,17,4,0,18,0,9,22,0,4,53,39,4,65,3,6,1,6,0,2,5,4,1,0,4,0,2,5,0,2,10,1,2,8,1,7,6,6,0,6,7,9,4,0,9,0,6,7,0,2,8,39,2,27,3,4.0,6.0,3.67,0.0,5.0,4.2,4.25,4.0,0.0,4.5,0.0,4.5,4.4,0.0,2.0,5.3,39.0,2.0,8.12,3.0,16.9,10.0,0.0,40.700000000000024,16.05,9.5,0.0,40.40000000000002,3.0,2.0,0.0,6.200000000000003,7.4,6.0,0.0,10.800000000000026,5.197,4.1,0.0,6.212000000000003
rzsm>0.9_pr>50,ssp245,2085,61,34,23,0,50,46,14,17,9,37,16,32,16,24,12,67,255,26,43,28,60,33,23,0,50,43,13,15,9,36,15,32,15,24,12,67,254,25,42,27,9,5,4,0,9,8,3,3,3,8,3,8,3,5,3,13,2,4,7,6,14,12,9,0,10,7,6,8,5,7,6,11,7,6,6,9,227,8,16,8,6.67,6.6,5.75,0.0,5.56,5.38,4.33,5.0,3.0,4.5,5.0,4.0,5.0,4.8,4.0,5.15,127.0,6.25,6.0,4.5,40.5,27.0,11.700000000000001,61.60000000000001,39.75,26.0,11.700000000000001,60.70000000000001,5.3,4.5,2.9000000000000004,9.0,19.1,8.0,5.9,14.200000000000003,10.9245,5.0,3.9000000000000004,6.607
rzsm>0.9_pr>50,ssp245,2086,23,5,21,4,26,34,29,0,0,15,18,40,0,8,29,45,250,35,0,60,22,5,21,4,26,33,28,0,0,15,18,40,0,7,26,41,249,31,0,60,4,1,3,1,6,5,4,0,0,2,3,8,0,2,6,10,8,6,0,10,8,5,9,4,7,12,13,0,0,12,7,10,0,5,8,7,103,11,0,9,5.5,5.0,7.0,4.0,4.33,6.6,7.0,0.0,0.0,7.5,6.0,5.0,0.0,3.5,4.33,4.1,31.12,5.17,0.0,6.0,32.1,22.0,0.0,46.50000000000002,31.3,21.5,0.0,42.90000000000003,3.95,3.5,0.0,8.200000000000003,11.5,7.5,0.0,12.100000000000001,5.6075,5.0,0.0,7.050000000000001
rzsm>0.9_pr>50,ssp245,2087,20,6,37,0,32,57,5,0,18,42,0,27,16,0,26,78,244,0,0,8,20,6,37,0,31,57,5,0,17,42,0,25,15,0,25,75,243,0,0,7,4,1,8,0,6,12,1,0,5,7,0,4,3,0,6,13,9,0,0,2,7,6,7,0,8,7,5,0,6,8,0,7,7,0,7,12,91,0,0,5,5.0,6.0,4.62,0.0,5.17,4.75,5.0,0.0,3.4,6.0,0.0,6.25,5.0,0.0,4.17,5.77,27.0,0.0,0.0,3.5,30.8,17.0,0.0,59.10000000000003,30.25,16.0,0.0,58.800000000000026,4.05,3.5,0.0,9.300000000000004,9.15,6.5,0.0,8.400000000000006,4.5815,4.6850000000000005,0.0,6.025
rzsm>0.9_pr>50,ssp245,2088,23,0,17,1,59,8,15,33,22,41,11,13,29,43,20,56,81,8,22,20,23,0,17,0,58,5,15,33,22,39,11,12,29,43,19,55,80,5,21,19,6,0,3,0,8,1,3,6,3,5,3,3,4,7,5,11,9,1,7,3,7,0,6,0,13,5,7,10,9,13,5,5,14,11,7,8,19,5,7,7,3.83,0.0,5.67,0.0,7.25,5.0,5.0,5.5,7.33,7.8,3.67,4.0,7.25,6.14,3.8,5.0,8.89,5.0,3.0,6.33,26.1,21.0,7.300000000000001,56.300000000000004,25.3,20.0,4.500000000000001,55.300000000000004,4.4,3.5,0.9000000000000001,8.100000000000001,7.9,7.0,4.500000000000001,13.100000000000001,5.023,5.0,2.7,7.377000000000001
rzsm>0.9_pr>50,ssp245,2089,37,29,0,5,52,32,32,18,26,3,64,32,10,41,34,17,206,0,30,21,37,29,0,5,51,32,28,17,26,3,63,32,7,40,32,17,206,0,27,20,7,3,0,1,10,5,5,4,4,1,10,6,2,9,7,4,6,0,7,4,7,19,0,5,11,11,14,6,12,3,10,14,4,7,6,6,87,0,6,7,5.29,9.67,0.0,5.0,5.1,6.4,5.6,4.25,6.5,3.0,6.3,5.33,3.5,4.44,4.57,4.25,34.33,0.0,3.86,5.0,34.45,29.5,2.7,53.20000000000002,33.6,27.5,2.7,52.20000000000002,4.75,4.5,0.9000000000000001,9.100000000000001,11.75,7.0,2.7,14.500000000000007,6.1194999999999995,5.0,2.7,6.817000000000005
rzsm>0.9_pr>50,ssp245,2090,0,24,12,5,19,14,3,4,40,39,26,13,23,45,30,0,15,0,24,42,0,23,9,3,18,13,3,4,38,38,25,12,23,42,29,0,15,0,23,41,0,4,2,1,5,2,1,1,6,7,6,2,4,8,6,0,1,0,5,8,0,10,5,3,6,7,3,4,11,7,8,7,8,7,6,0,15,0,7,9,0.0,5.75,4.5,3.0,3.6,6.5,3.0,4.0,6.33,5.43,4.17,6.0,5.75,5.25,4.83,0.0,15.0,0.0,4.6,5.12,18.9,17.0,0.0,40.2,17.95,16.5,0.0,38.300000000000004,3.45,3.0,0.0,7.100000000000001,6.15,7.0,0.0,10.100000000000001,4.6415,4.715,0.0,6.347
rzsm>0.9_pr>50,ssp245,2091,19,36,7,9,34,13,15,18,50,0,43,7,14,21,0,24,25,32,5,38,17,36,7,9,33,11,13,17,46,0,41,5,13,20,0,23,25,32,5,36,3,6,1,2,6,3,1,3,9,0,9,1,3,4,0,5,3,6,1,7,6,14,7,6,7,6,13,8,12,0,7,5,6,6,0,6,19,7,5,7,5.67,6.0,7.0,4.5,5.5,3.67,13.0,5.67,5.11,0.0,4.56,5.0,4.33,5.0,0.0,4.6,8.33,5.33,5.0,5.14,20.5,18.5,4.500000000000001,38.50000000000001,19.45,17.0,4.500000000000001,36.50000000000001,3.65,3.0,0.9000000000000001,7.200000000000003,7.35,6.5,4.500000000000001,13.100000000000001,5.1705,5.055,3.3030000000000004,7.133000000000002
rzsm>0.9_pr>50,ssp245,2092,22,5,0,0,29,66,32,33,24,0,29,5,12,17,42,41,124,36,6,11,22,4,0,0,29,64,32,33,24,0,29,2,11,17,40,38,122,34,6,10,4,2,0,0,7,13,7,9,5,0,5,1,1,2,8,7,7,6,1,2,11,2,0,0,6,8,7,7,6,0,9,2,11,14,10,10,61,8,6,5,5.5,2.0,0.0,0.0,4.14,4.92,4.57,3.67,4.8,0.0,5.8,2.0,11.0,8.5,5.0,5.43,17.43,5.67,6.0,5.0,26.7,23.0,0.0,44.400000000000034,25.85,23.0,0.0,42.400000000000034,4.35,4.5,0.0,8.100000000000001,9.15,7.0,0.0,11.300000000000004,5.071500000000001,4.96,0.0,8.750000000000004
rzsm>0.9_pr>50,ssp245,2093,11,0,3,14,2,33,50,16,0,8,62,29,3,0,19,88,58,32,13,8,10,0,3,14,2,33,49,16,0,8,62,27,3,0,18,87,58,29,12,8,2,0,1,3,1,6,9,4,0,2,9,6,1,0,3,14,6,5,3,3,6,0,3,7,2,7,7,6,0,5,14,6,3,0,7,15,32,12,6,3,5.0,0.0,3.0,4.67,2.0,5.5,5.44,4.0,0.0,4.0,6.89,4.5,3.0,0.0,6.0,6.21,9.67,5.8,4.0,2.67,22.45,13.5,0.0,58.400000000000006,21.95,13.0,0.0,58.400000000000006,3.9,3.0,0.0,9.0,7.05,6.0,0.0,14.100000000000001,4.1175,4.25,0.0,6.2780000000000005
rzsm>0.9_pr>50,ssp245,2094,10,27,58,10,47,24,0,13,7,1,31,29,0,4,53,50,102,50,34,4,8,26,57,10,46,24,0,12,6,0,31,28,0,4,51,49,102,49,32,3,1,5,9,2,8,5,0,4,1,0,4,6,0,1,10,7,6,10,6,1,8,9,8,7,10,6,0,5,6,0,11,7,0,4,7,11,45,12,9,3,8.0,5.2,6.33,5.0,5.75,4.8,0.0,3.0,6.0,0.0,7.75,4.67,0.0,4.0,5.1,7.0,17.0,4.9,5.33,3.0,27.7,25.5,0.9000000000000001,53.50000000000001,26.9,25.0,0.0,51.60000000000001,4.3,4.5,0.0,9.100000000000001,8.4,7.0,0.0,11.100000000000001,5.1415,5.05,0.0,7.775
rzsm>0.9_pr>50,ssp245,2095,35,31,76,1,57,46,9,10,50,0,35,12,0,1,58,28,250,34,13,5,34,31,73,0,56,44,9,8,50,0,35,12,0,0,56,28,250,33,13,5,6,6,12,0,8,9,2,2,11,0,7,3,0,0,12,4,5,5,2,1,7,8,13,0,16,7,6,4,9,0,7,6,0,0,9,14,140,11,7,5,5.67,5.17,6.08,0.0,7.0,4.89,4.5,4.0,4.55,0.0,5.0,4.0,0.0,0.0,4.67,7.0,50.0,6.6,6.5,5.0,37.55,29.5,0.9000000000000001,59.800000000000026,36.85,29.5,0.0,57.700000000000024,4.75,4.5,0.0,11.100000000000001,13.45,7.0,0.0,14.200000000000003,6.531499999999999,4.945,0.0,7.0
rzsm>0.9_pr>50,ssp245,2096,66,12,16,33,7,14,68,42,68,28,41,51,11,9,37,18,221,60,6,0,63,12,16,33,6,14,66,41,67,27,38,50,11,8,35,17,220,60,6,0,12,2,3,8,1,2,10,8,11,5,8,12,2,2,9,3,8,11,1,0,8,6,6,7,6,9,13,12,16,9,11,7,6,5,7,6,61,7,6,0,5.25,6.0,5.33,4.12,6.0,7.0,6.6,5.12,6.09,5.4,4.75,4.17,5.5,4.0,3.89,5.67,27.5,5.45,6.0,0.0,40.4,30.5,6.9,68.0,39.5,30.0,6.0,66.1,5.9,6.5,1.0,11.100000000000001,10.4,7.0,5.9,13.300000000000004,6.192,5.425000000000001,3.989,6.640000000000001
rzsm>0.9_pr>50,ssp245,2097,30,0,50,5,31,24,47,11,5,31,14,18,11,5,0,16,87,58,28,23,29,0,49,4,28,23,43,11,5,31,12,18,9,5,0,14,87,57,26,22,9,0,8,2,6,5,7,2,1,6,3,4,2,2,0,4,2,10,6,5,7,0,7,2,11,6,12,6,5,8,6,6,5,3,0,6,58,10,6,6,3.22,0.0,6.12,2.0,4.67,4.6,6.14,5.5,5.0,5.17,4.0,4.5,4.5,2.5,0.0,3.5,43.5,5.7,4.33,4.4,24.7,20.5,4.500000000000001,50.80000000000001,23.65,20.0,3.6000000000000005,49.80000000000001,4.2,4.0,0.9000000000000001,8.100000000000001,8.5,6.0,1.8000000000000003,11.100000000000001,5.9675,4.5,1.8000000000000003,6.122
