threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.7_pr>50,ssp245,2042,10,32,33,5,45,25,27,20,15,15,41,30,48,25,27,70,85,45,9,43,8,30,33,2,45,24,24,20,14,15,38,30,46,24,27,68,82,45,7,42,2,6,7,1,8,5,5,6,4,4,10,6,8,7,5,11,7,8,1,8,6,7,7,2,11,7,6,6,6,5,8,7,9,5,8,14,29,12,7,8,4.0,5.0,4.71,2.0,5.62,4.8,4.8,3.33,3.5,3.75,3.8,5.0,5.75,3.43,5.4,6.18,11.71,5.62,7.0,5.25,32.5,28.5,9.9,50.20000000000003,31.2,28.5,7.9,48.20000000000003,5.95,6.0,1.9000000000000001,8.200000000000003,8.5,7.0,5.0,12.200000000000003,5.032500000000001,4.9,3.4200000000000004,6.262000000000001
rzsm>0.7_pr>50,ssp245,2043,23,47,14,21,18,23,28,4,47,42,15,16,7,41,9,39,85,35,8,20,20,44,14,21,18,22,28,4,45,41,14,15,7,38,8,39,84,34,7,19,3,6,4,4,5,6,4,1,7,6,2,3,2,7,2,8,11,7,2,5,7,17,6,7,8,7,10,4,11,9,8,7,5,9,6,7,14,7,5,7,6.67,7.33,3.5,5.25,3.6,3.67,7.0,4.0,6.43,6.83,7.0,5.0,3.5,5.43,4.0,4.88,7.64,4.86,3.5,3.8,27.1,22.0,7.9,47.0,26.1,20.5,7.0,44.1,4.75,4.5,2.0,7.100000000000001,8.05,7.0,5.0,11.300000000000004,5.1945,4.9399999999999995,3.5,7.033
rzsm>0.7_pr>50,ssp245,2044,22,29,17,12,57,26,41,16,31,11,24,28,9,26,20,69,116,28,37,2,22,28,17,11,57,25,41,13,31,10,24,27,9,24,19,66,113,27,37,0,6,6,3,3,9,6,7,4,8,3,5,6,3,6,4,7,17,9,5,0,6,9,7,7,15,6,8,4,6,6,7,6,5,6,6,24,22,6,11,0,3.67,4.67,5.67,3.67,6.33,4.17,5.86,3.25,3.88,3.33,4.8,4.5,3.0,4.0,4.75,9.43,6.65,3.0,7.4,0.0,31.05,26.0,10.8,58.20000000000002,30.05,24.5,9.9,57.90000000000001,5.85,6.0,3.0,9.0,8.35,6.0,4.9,15.70000000000001,4.6015,4.335,3.0,6.725000000000001
rzsm>0.7_pr>50,ssp245,2045,28,30,20,15,15,26,13,18,7,40,38,28,8,33,16,46,121,22,22,33,25,27,20,14,15,23,13,17,7,39,36,26,7,33,15,45,118,20,20,33,5,5,5,3,4,5,3,3,1,8,7,5,1,6,3,8,16,6,2,7,7,7,6,8,5,7,6,6,7,7,7,10,7,14,7,10,31,6,15,7,5.0,5.4,4.0,4.67,3.75,4.6,4.33,5.67,7.0,4.88,5.14,5.2,7.0,5.5,5.0,5.62,7.38,3.33,10.0,4.71,28.95,24.0,12.5,40.60000000000001,27.65,21.5,12.4,39.60000000000001,5.15,5.0,1.9000000000000001,8.0,9.0,7.0,6.0,14.100000000000001,5.409000000000001,5.07,3.975,7.038
rzsm>0.7_pr>50,ssp245,2046,45,19,32,2,48,47,28,16,13,9,43,63,21,50,43,76,116,12,5,1,45,19,30,2,47,44,25,14,13,9,42,62,21,47,43,75,114,11,5,0,10,4,8,1,8,9,6,2,3,2,6,9,5,8,8,13,12,3,2,0,6,5,7,2,8,8,7,9,7,5,12,13,7,8,13,12,51,6,3,0,4.5,4.75,3.75,2.0,5.88,4.89,4.17,7.0,4.33,4.5,7.0,6.89,4.2,5.88,5.38,5.77,9.5,3.67,2.5,0.0,34.45,30.0,4.7,64.30000000000001,33.4,27.5,4.7,63.30000000000002,5.95,6.0,1.9000000000000001,10.200000000000003,9.45,7.0,2.9000000000000004,13.0,4.827999999999999,4.625,2.45,7.0
rzsm>0.7_pr>50,ssp245,2047,54,30,22,5,11,21,22,16,6,35,27,20,46,29,30,51,143,30,31,37,52,28,22,5,9,19,22,16,6,35,25,19,44,29,29,50,140,27,30,37,12,6,4,2,3,4,5,4,1,5,6,4,12,4,5,12,13,8,3,6,11,7,12,3,4,6,6,6,6,16,7,9,7,13,7,9,45,6,20,11,4.33,4.67,5.5,2.5,3.0,4.75,4.4,4.0,6.0,7.0,4.17,4.75,3.67,7.25,5.8,4.17,10.77,3.38,10.0,6.17,33.3,29.5,10.5,51.300000000000004,32.2,27.5,8.700000000000001,50.2,5.95,5.0,2.9000000000000004,12.0,10.55,7.0,5.800000000000001,16.400000000000006,5.314,4.71,3.342,7.525000000000004
rzsm>0.7_pr>50,ssp245,2048,40,36,33,12,44,5,40,47,8,46,49,43,22,5,7,47,154,9,20,38,37,36,33,12,42,3,38,47,6,45,49,40,21,5,7,43,152,8,20,36,6,8,7,5,7,1,9,9,1,7,9,8,4,1,1,10,12,3,3,6,13,7,7,3,8,3,7,7,6,8,13,7,7,5,7,8,36,4,8,7,6.17,4.5,4.71,2.4,6.0,3.0,4.22,5.22,6.0,6.43,5.44,5.0,5.25,5.0,7.0,4.3,12.67,2.67,6.67,6.0,35.25,37.0,6.800000000000001,47.2,34.0,36.0,5.9,47.2,5.85,6.5,1.0,9.100000000000001,8.55,7.0,3.9000000000000004,13.0,5.4325,5.234999999999999,2.967,6.703
rzsm>0.7_pr>50,ssp245,2049,51,27,30,11,34,21,36,24,12,35,38,31,32,36,36,43,90,0,19,25,48,24,28,7,30,19,35,22,11,32,37,30,31,34,34,38,88,0,19,25,11,5,7,2,8,7,5,3,2,5,7,7,6,8,7,4,10,0,4,6,9,7,7,4,8,4,13,10,6,11,13,7,8,7,8,25,22,0,11,6,4.36,4.8,4.0,3.5,3.75,2.71,7.0,7.33,5.5,6.4,5.29,4.29,5.17,4.25,4.86,9.5,8.8,0.0,4.75,4.17,31.55,31.5,11.9,43.80000000000001,29.6,30.0,10.600000000000001,39.000000000000014,5.7,6.0,2.0,8.200000000000003,9.3,8.0,4.0,13.900000000000013,5.0215,4.775,3.4210000000000003,7.477000000000002
rzsm>0.7_pr>50,ssp245,2050,19,28,33,7,30,29,6,17,12,39,48,16,22,7,36,47,78,25,29,16,16,28,33,5,29,29,5,16,12,38,48,15,21,7,34,46,77,23,29,15,5,5,8,2,5,6,2,3,2,6,9,5,4,2,6,7,12,4,6,3,5,12,6,3,8,7,3,6,10,9,9,6,7,5,8,16,23,7,7,9,3.2,5.6,4.12,2.5,5.8,4.83,2.5,5.33,6.0,6.33,5.33,3.0,5.25,3.5,5.67,6.57,6.42,5.75,4.83,5.0,27.2,26.5,7.0,47.1,26.3,25.5,6.800000000000001,46.2,5.1,5.0,2.0,8.100000000000001,8.3,7.0,4.800000000000001,12.400000000000006,4.8765,5.29,2.95,6.339
rzsm>0.7_pr>50,ssp245,2051,7,32,40,17,30,15,28,29,27,0,16,32,42,12,22,32,88,22,15,35,5,32,39,17,28,15,26,28,26,0,16,29,41,11,20,32,86,22,14,33,1,5,9,4,6,3,5,5,7,0,2,6,9,3,4,7,12,5,2,9,5,11,10,7,9,9,8,7,6,0,13,7,10,6,6,6,27,7,9,6,5.0,6.4,4.33,4.25,4.67,5.0,5.2,5.6,3.71,0.0,8.0,4.83,4.56,3.67,5.0,4.57,7.17,4.4,7.0,3.67,27.05,27.5,11.5,40.2,26.0,26.0,10.4,39.2,5.2,5.0,1.9000000000000001,9.0,8.45,7.0,5.9,11.200000000000003,4.8515,4.75,3.67,7.017
rzsm>0.7_pr>50,ssp245,2052,14,34,34,15,21,36,43,25,65,30,29,45,36,30,34,47,116,27,50,17,14,31,34,15,21,35,42,24,63,28,26,44,34,29,33,46,115,25,50,17,3,7,5,3,5,7,10,5,13,6,5,6,6,4,7,8,12,4,6,5,6,7,12,6,7,14,7,9,8,7,10,18,7,10,7,9,17,10,15,4,4.67,4.43,6.8,5.0,4.2,5.0,4.2,4.8,4.85,4.67,5.2,7.33,5.67,7.25,4.71,5.75,9.58,6.25,8.33,3.4,37.4,34.0,16.8,51.50000000000002,36.3,32.0,16.8,51.30000000000002,6.35,6.0,3.9000000000000004,10.200000000000003,9.5,8.5,6.0,15.200000000000003,5.6045,5.0,4.2,7.4300000000000015
rzsm>0.7_pr>50,ssp245,2053,39,29,20,20,51,26,26,24,2,22,18,21,32,35,12,54,103,42,0,22,35,27,20,17,51,25,23,20,2,21,14,20,30,33,12,52,102,38,0,21,7,4,5,6,9,6,5,4,1,6,4,5,8,6,2,8,10,7,0,5,8,12,7,6,12,8,7,8,2,7,7,6,7,8,6,9,39,10,0,6,5.0,6.75,4.0,2.83,5.67,4.17,4.6,5.0,2.0,3.5,3.5,4.0,3.75,5.5,6.0,6.5,10.2,5.43,0.0,4.2,29.9,25.0,11.000000000000002,51.300000000000004,28.15,22.0,11.000000000000002,51.1,5.4,5.5,1.9000000000000001,8.100000000000001,8.75,7.0,5.6000000000000005,12.0,4.630000000000001,4.4,2.7470000000000003,6.525
rzsm>0.7_pr>50,ssp245,2054,93,15,11,4,47,38,8,14,5,33,39,42,43,27,14,26,114,14,24,20,89,14,10,0,45,38,8,13,5,32,37,41,42,27,14,26,114,13,23,20,16,4,4,0,10,7,1,3,2,6,7,7,7,5,3,6,14,3,5,5,12,5,4,0,7,8,8,8,3,8,7,10,10,8,6,6,32,7,15,6,5.56,3.5,2.5,0.0,4.5,5.43,8.0,4.33,2.5,5.33,5.29,5.86,6.0,5.4,4.67,4.33,8.14,4.33,4.6,4.0,31.55,25.0,7.7,51.600000000000065,30.55,24.5,7.7,49.40000000000006,5.75,5.0,1.9000000000000001,10.400000000000006,8.5,7.5,3.9000000000000004,12.300000000000004,4.7135,4.635,2.5,6.200000000000003
rzsm>0.7_pr>50,ssp245,2055,18,29,45,0,24,48,6,24,6,44,39,46,31,39,14,58,133,28,23,26,18,28,44,0,20,47,6,23,5,44,36,42,31,39,13,58,131,27,22,26,5,5,8,0,7,7,1,4,2,13,6,7,6,7,4,9,14,5,3,5,6,7,8,0,5,11,6,6,3,7,11,13,14,7,6,21,34,11,13,7,3.6,5.6,5.5,0.0,2.86,6.71,6.0,5.75,2.5,3.38,6.0,6.0,5.17,5.57,3.25,6.44,9.36,5.4,7.33,5.2,34.05,28.5,6.0,49.000000000000014,33.0,27.5,5.9,48.100000000000016,5.9,5.5,1.9000000000000001,9.400000000000006,9.8,7.0,4.800000000000001,14.70000000000001,5.081,5.535,2.824,6.772000000000001
rzsm>0.7_pr>50,ssp245,2056,24,25,23,12,21,34,23,35,57,26,32,28,22,35,7,39,52,21,34,17,23,22,21,12,19,30,23,32,54,25,29,27,22,34,7,38,49,21,34,12,5,5,4,3,3,7,5,8,10,6,8,6,3,7,1,8,4,5,5,5,7,6,6,7,8,8,7,7,15,6,7,7,12,7,7,9,40,7,14,3,4.6,4.4,5.25,4.0,6.33,4.29,4.6,4.0,5.4,4.17,3.62,4.5,7.33,4.86,7.0,4.75,12.25,4.2,6.8,2.4,28.35,25.5,16.5,40.30000000000002,26.7,24.0,12.0,39.100000000000016,5.4,5.0,3.0,8.0,9.5,7.0,6.0,14.100000000000001,5.2375,4.6,3.962,7.033
rzsm>0.7_pr>50,ssp245,2057,43,33,23,13,15,11,46,36,9,47,24,18,26,22,23,60,164,7,21,22,39,30,22,11,15,10,45,34,9,46,24,18,26,21,23,57,163,7,21,20,8,6,5,1,4,3,8,7,2,8,6,4,6,7,3,10,10,3,4,5,8,7,7,11,5,5,8,8,7,7,8,6,6,6,12,11,57,3,10,7,4.88,5.0,4.4,11.0,3.75,3.33,5.62,4.86,4.5,5.75,4.0,4.5,4.33,3.0,7.67,5.7,16.3,2.33,5.25,4.0,33.15,23.0,10.8,48.30000000000002,32.05,22.5,9.9,47.100000000000016,5.5,5.5,2.9000000000000004,8.200000000000003,9.95,7.0,5.0,11.100000000000001,5.5085,4.68,3.297,8.003000000000005
rzsm>0.7_pr>50,ssp245,2058,42,51,39,22,13,47,41,6,13,35,20,29,49,13,39,68,163,11,22,35,42,50,38,22,10,46,38,5,11,35,20,29,48,11,36,61,161,11,21,35,9,9,8,3,3,11,8,1,3,5,5,6,12,3,8,13,11,2,6,7,9,9,7,8,5,11,7,5,6,10,7,6,7,6,7,9,33,9,5,7,4.67,5.56,4.75,7.33,3.33,4.18,4.75,5.0,3.67,7.0,4.0,4.83,4.0,3.67,4.5,4.69,14.64,5.5,3.5,5.0,37.9,35.0,12.8,52.700000000000024,36.5,35.0,10.9,51.100000000000016,6.65,6.5,2.9000000000000004,11.100000000000001,8.65,7.0,5.0,10.100000000000001,5.2284999999999995,4.720000000000001,3.653,7.033
rzsm>0.7_pr>50,ssp245,2059,31,12,27,2,24,44,9,37,39,35,22,34,21,35,25,36,123,42,36,56,29,8,26,2,24,41,8,35,38,35,21,33,20,34,24,36,122,40,35,54,5,2,5,1,8,8,1,6,7,9,4,5,5,7,5,8,10,7,5,9,7,6,7,2,6,12,8,12,10,6,9,11,7,8,6,10,24,10,10,12,5.8,4.0,5.2,2.0,3.0,5.12,8.0,5.83,5.43,3.89,5.25,6.6,4.0,4.86,4.8,4.5,12.2,5.71,7.0,6.0,34.5,34.5,11.700000000000001,45.20000000000002,33.25,33.5,8.0,42.30000000000002,5.85,5.5,1.9000000000000001,9.0,9.15,8.5,6.0,12.0,5.4595,5.225,3.801,7.100000000000001
rzsm>0.7_pr>50,ssp245,2060,42,63,33,9,35,24,5,15,37,14,30,40,14,13,14,17,92,73,26,46,42,62,33,9,35,22,3,15,35,13,30,40,14,12,13,15,92,69,24,43,9,8,8,2,9,7,1,3,7,3,6,6,3,3,2,4,10,15,5,8,10,18,7,5,7,6,3,6,7,6,9,10,10,5,11,5,24,9,7,11,4.67,7.75,4.12,4.5,3.89,3.14,3.0,5.0,5.0,4.33,5.0,6.67,4.67,4.0,6.5,3.75,9.2,4.6,4.8,5.38,32.1,28.0,12.600000000000001,64.00000000000001,31.05,27.0,11.700000000000001,62.70000000000001,5.95,6.0,2.0,9.100000000000001,8.8,7.0,5.0,11.70000000000001,4.9985,4.67,3.689,6.778000000000001
rzsm>0.7_pr>50,ssp245,2061,52,24,28,0,22,38,20,16,48,27,32,34,0,20,24,31,89,14,31,23,52,24,28,0,20,37,19,15,45,27,32,33,0,20,21,31,88,12,31,22,7,5,5,0,4,6,4,3,7,6,5,5,0,5,5,6,6,3,6,6,13,7,7,0,7,9,6,7,11,6,8,8,0,9,9,7,29,6,8,6,7.43,4.8,5.6,0.0,5.0,6.17,4.75,5.0,6.43,4.5,6.4,6.6,0.0,4.0,4.2,5.17,14.67,4.0,5.17,3.67,28.65,25.5,12.600000000000001,48.400000000000006,27.85,25.5,10.8,45.70000000000001,4.7,5.0,2.7,6.100000000000001,8.15,7.0,5.4,11.200000000000003,5.178000000000001,5.0,3.3030000000000004,6.683000000000001
rzsm>0.7_pr>50,ssp245,2062,19,21,49,9,27,35,44,54,38,24,21,27,10,49,40,20,89,17,13,24,19,21,47,7,27,32,44,52,37,23,19,25,10,47,40,18,88,16,13,23,5,4,6,2,6,6,7,11,6,6,5,5,4,8,8,5,12,4,3,6,6,6,24,4,6,7,12,10,11,7,7,12,4,8,11,6,19,6,7,6,3.8,5.25,7.83,3.5,4.5,5.33,6.29,4.73,6.17,3.83,3.8,5.0,2.5,5.88,5.0,3.6,7.33,4.0,4.33,3.83,31.5,25.5,12.700000000000001,49.50000000000001,30.4,24.0,12.700000000000001,47.50000000000001,5.95,6.0,3.9000000000000004,8.300000000000004,8.95,7.0,5.800000000000001,12.70000000000001,4.824999999999999,4.615,3.5900000000000003,6.394000000000002
rzsm>0.7_pr>50,ssp245,2063,32,34,24,3,45,40,49,12,14,30,37,38,45,19,3,64,58,18,16,14,31,33,23,3,44,38,49,11,14,30,37,38,43,19,3,63,56,17,15,12,6,7,5,1,8,8,10,2,3,7,7,8,10,4,1,9,7,4,3,4,7,7,6,3,7,6,7,7,7,7,7,11,7,6,3,12,14,8,6,5,5.17,4.71,4.6,3.0,5.5,4.75,4.9,5.5,4.67,4.29,5.29,4.75,4.3,4.75,3.0,7.0,8.0,4.25,5.0,3.0,29.75,31.0,11.100000000000001,49.90000000000001,28.95,30.5,10.200000000000001,49.70000000000001,5.7,6.5,1.9000000000000001,9.100000000000001,7.15,7.0,4.800000000000001,11.100000000000001,4.8214999999999995,4.75,3.0,5.650000000000002
rzsm>0.7_pr>50,ssp245,2064,25,29,57,19,22,30,20,44,20,43,53,28,8,29,29,60,61,45,14,6,22,29,55,19,21,30,17,44,17,42,50,26,7,29,26,57,59,44,13,4,5,5,9,6,4,5,5,8,4,6,8,6,2,5,5,7,10,7,3,2,7,8,8,6,8,13,6,10,5,12,7,7,5,7,6,18,16,15,6,2,4.4,5.8,6.11,3.17,5.25,6.0,3.4,5.5,4.25,7.0,6.25,4.33,3.5,5.8,5.2,8.14,5.9,6.29,4.33,2.0,32.1,29.0,13.4,57.300000000000004,30.55,27.5,12.4,55.2,5.6,5.0,2.9000000000000004,8.100000000000001,8.6,7.0,5.0,15.100000000000001,5.131,5.375,3.377,6.361000000000001
rzsm>0.7_pr>50,ssp245,2065,74,44,26,6,51,70,5,74,32,32,22,45,32,18,15,49,117,13,22,32,71,43,26,6,50,68,2,72,31,31,21,45,31,17,11,46,115,11,22,29,14,8,5,2,10,11,1,13,5,8,4,9,6,4,2,8,13,2,5,6,8,7,8,4,8,12,2,8,10,7,8,6,9,9,6,15,35,7,8,10,5.07,5.38,5.2,3.0,5.0,6.18,2.0,5.54,6.2,3.88,5.25,5.0,5.17,4.25,5.5,5.75,8.85,5.5,4.4,4.83,38.95,32.0,12.3,74.0,37.4,31.0,10.5,71.1,6.8,6.0,2.0,13.0,9.35,8.0,5.800000000000001,12.300000000000004,5.0975,5.1850000000000005,3.792,6.1819999999999995
rzsm>0.7_pr>50,ssp245,2066,40,39,64,11,73,38,43,14,38,17,41,31,21,12,29,36,161,20,31,39,38,38,63,11,73,37,41,12,36,17,38,30,20,12,28,32,159,20,31,38,8,8,10,3,9,5,7,2,6,3,8,6,5,4,5,7,11,4,5,7,8,9,15,6,20,11,8,6,8,7,9,10,7,4,8,8,37,6,13,8,4.75,4.75,6.3,3.67,8.11,7.4,5.86,6.0,6.0,5.67,4.75,5.0,4.0,3.0,5.6,4.57,14.45,5.0,6.2,5.43,39.9,37.0,13.8,64.9,38.7,34.0,12.0,64.00000000000001,6.15,6.0,3.0,9.100000000000001,10.4,8.0,6.0,15.500000000000007,5.8255,5.515,3.967,7.471000000000001
rzsm>0.7_pr>50,ssp245,2067,23,11,41,15,68,18,15,8,26,50,17,2,57,3,40,25,103,24,20,17,22,11,41,15,66,17,13,8,26,50,17,2,57,0,40,22,103,22,20,17,5,2,7,2,11,5,2,2,6,10,4,1,12,0,10,5,13,6,4,3,6,6,11,10,15,6,7,5,8,8,7,2,7,0,7,8,22,7,12,7,4.4,5.5,5.86,7.5,6.0,3.4,6.5,4.0,4.33,5.0,4.25,2.0,4.75,0.0,4.0,4.4,7.92,3.67,5.0,5.67,29.15,21.5,7.500000000000001,58.100000000000016,28.45,21.0,7.4,57.90000000000001,5.5,5.0,1.9000000000000001,11.100000000000001,8.05,7.0,4.7,12.300000000000004,4.707500000000001,4.575,3.2600000000000002,6.600000000000001
rzsm>0.7_pr>50,ssp245,2068,79,22,25,1,18,25,27,14,17,29,34,52,14,30,25,60,76,26,57,60,77,21,25,0,17,23,26,14,14,28,33,51,13,29,24,58,74,25,56,58,11,3,5,0,3,4,4,4,3,4,5,8,5,7,6,8,7,6,8,9,15,11,7,0,6,12,8,6,6,9,8,12,4,7,8,14,27,6,20,11,7.0,7.0,5.0,0.0,5.67,5.75,6.5,3.5,4.67,7.0,6.6,6.38,2.6,4.14,4.0,7.25,10.57,4.17,7.0,6.44,34.55,26.5,14.0,61.60000000000002,33.3,25.5,13.9,59.60000000000002,5.5,5.0,3.0,8.100000000000001,9.85,8.0,5.800000000000001,15.500000000000007,5.561999999999999,6.0649999999999995,3.41,7.025
rzsm>0.7_pr>50,ssp245,2069,37,29,19,9,28,17,29,36,14,44,18,25,35,68,39,25,105,38,15,42,35,26,19,8,26,17,27,34,12,42,18,18,35,65,39,23,102,36,14,41,6,6,5,2,7,5,6,7,4,8,3,4,6,10,5,4,10,8,3,9,13,6,7,4,6,7,6,7,6,11,7,7,8,11,22,10,34,6,5,8,5.83,4.33,3.8,4.0,3.71,3.4,4.5,4.86,3.0,5.25,6.0,4.5,5.83,6.5,7.8,5.75,10.2,4.5,4.67,4.56,33.6,29.0,14.9,46.400000000000034,31.85,26.5,13.8,44.30000000000003,5.9,6.0,3.0,9.100000000000001,9.55,7.0,5.9,13.900000000000013,5.1495,4.615,3.679,6.630000000000002
rzsm>0.7_pr>50,ssp245,2070,32,44,37,2,38,19,14,41,7,6,49,23,25,18,7,37,129,13,33,29,31,42,34,2,34,17,12,40,7,6,49,22,22,17,5,35,124,11,33,29,7,10,7,1,8,3,2,6,2,1,9,6,3,3,1,6,22,4,7,6,6,7,8,2,8,7,6,12,5,6,8,6,10,7,5,7,16,4,11,6,4.43,4.2,4.86,2.0,4.25,5.67,6.0,6.67,3.5,6.0,5.44,3.67,7.33,5.67,5.0,5.83,5.64,2.75,4.71,4.83,30.15,27.0,6.9,44.50000000000001,28.6,25.5,5.9,42.70000000000001,5.7,6.0,1.0,9.100000000000001,7.35,7.0,4.9,11.100000000000001,4.922499999999999,4.93,3.4250000000000003,6.067000000000001
rzsm>0.7_pr>50,ssp245,2071,50,6,101,17,13,22,13,22,27,6,24,58,18,41,14,70,126,21,28,22,50,5,100,15,13,21,12,22,24,5,24,58,17,40,14,69,122,20,28,22,13,1,15,4,2,5,4,6,4,1,5,10,4,6,3,12,13,4,4,4,7,5,12,7,8,6,5,6,11,5,7,8,6,9,7,11,41,7,10,7,3.85,5.0,6.67,3.75,6.5,4.2,3.0,3.67,6.0,5.0,4.8,5.8,4.25,6.67,4.67,5.75,9.38,5.0,7.0,5.5,34.95,22.0,12.3,73.10000000000005,34.05,22.0,11.3,72.10000000000005,6.0,4.0,1.9000000000000001,13.0,9.25,7.0,5.0,11.100000000000001,5.3229999999999995,5.0,3.742,6.703
rzsm>0.7_pr>50,ssp245,2072,24,40,33,21,22,19,12,15,13,25,22,19,66,10,27,27,27,33,41,31,21,38,32,21,22,19,12,15,12,25,21,19,65,10,21,24,25,32,40,30,6,6,6,5,6,4,3,3,4,5,4,5,12,1,3,4,4,6,7,8,6,11,7,7,7,6,5,6,5,8,6,8,11,10,13,8,10,7,9,7,3.5,6.33,5.33,4.2,3.67,4.75,4.0,5.0,3.0,5.0,5.25,3.8,5.42,10.0,7.0,6.0,6.25,5.33,5.71,3.75,26.35,24.5,12.9,40.1,25.2,21.5,12.0,38.2,5.1,5.0,3.0,7.100000000000001,7.85,7.0,5.9,11.0,5.164499999999999,5.125,3.653,6.397000000000001
rzsm>0.7_pr>50,ssp245,2073,51,21,21,0,48,26,28,23,54,36,48,48,48,24,34,57,76,46,32,33,50,18,20,0,46,26,25,22,53,33,47,46,46,24,32,57,75,45,31,30,10,4,6,0,9,5,5,6,9,8,9,8,8,6,7,12,7,9,5,8,7,8,5,0,13,8,7,7,17,6,9,11,10,7,7,8,29,14,12,7,5.0,4.5,3.33,0.0,5.11,5.2,5.0,3.67,5.89,4.12,5.22,5.75,5.75,4.0,4.57,4.75,10.71,5.0,6.2,3.75,37.7,35.0,21.0,54.300000000000004,36.3,32.5,19.8,53.400000000000006,7.05,7.5,4.9,9.100000000000001,9.6,8.0,5.9,14.300000000000004,4.8759999999999994,5.0,3.636,5.921
