threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.9_pr>80,ssp245,2040,9,10,4,0,21,4,21,5,0,11,0,4,8,0,15,24,28,0,4,1,9,10,4,0,21,4,21,5,0,10,0,4,8,0,15,24,27,0,4,0,2,2,1,0,3,1,2,1,0,2,0,2,2,0,3,5,4,0,1,0,7,6,4,0,10,4,13,5,0,7,0,2,6,0,7,7,10,0,4,0,4.5,5.0,4.0,0.0,7.0,4.0,10.5,5.0,0.0,5.0,0.0,2.0,4.0,0.0,5.0,4.8,6.75,0.0,4.0,0.0,8.45,4.5,0.0,21.300000000000004,8.3,4.5,0.0,21.300000000000004,1.55,1.5,0.0,3.1000000000000014,4.6,4.5,0.0,10.0,3.5774999999999997,4.0,0.0,6.775
rzsm>0.9_pr>80,ssp245,2041,19,9,3,9,3,8,7,31,0,6,22,22,0,16,14,14,63,0,7,0,18,9,3,8,2,8,6,29,0,5,21,22,0,16,14,14,62,0,7,0,2,2,1,2,1,2,1,4,0,1,4,4,0,3,2,2,1,0,2,0,10,7,3,6,2,6,6,12,0,5,7,7,0,7,7,11,62,0,5,0,9.0,4.5,3.0,4.0,2.0,4.0,6.0,7.25,0.0,5.0,5.25,5.5,0.0,5.33,7.0,7.0,62.0,0.0,3.5,0.0,12.65,8.5,0.0,22.900000000000013,12.2,8.0,0.0,22.70000000000001,1.7,2.0,0.0,4.0,8.15,6.0,0.0,11.100000000000001,7.016499999999999,4.75,0.0,7.4250000000000025
rzsm>0.9_pr>80,ssp245,2042,10,12,6,0,3,2,5,11,1,15,12,11,3,2,9,3,73,7,9,1,10,12,6,0,3,2,5,11,0,15,11,9,2,0,9,3,73,7,9,0,2,2,2,0,1,1,1,3,0,3,3,2,1,0,1,1,6,1,1,0,6,8,4,0,3,2,5,7,0,8,7,7,2,0,9,3,43,7,9,0,5.0,6.0,3.0,0.0,3.0,2.0,5.0,3.67,0.0,5.0,3.67,4.5,2.0,0.0,9.0,3.0,12.17,7.0,9.0,0.0,9.75,6.5,1.0,12.300000000000004,9.35,6.5,0.0,12.300000000000004,1.55,1.0,0.0,3.0,6.5,5.5,0.0,9.0,4.1505,3.67,0.0,9.0
rzsm>0.9_pr>80,ssp245,2043,0,7,1,2,1,20,4,15,14,7,9,9,18,0,0,0,74,10,3,6,0,7,0,2,0,20,3,14,14,7,7,8,16,0,0,0,74,10,3,6,0,2,0,1,0,3,1,4,2,1,2,1,3,0,0,0,4,3,1,1,0,5,0,2,0,8,3,6,7,7,4,8,10,0,0,0,42,5,3,6,0.0,3.5,0.0,2.0,0.0,6.67,3.0,3.5,7.0,7.0,3.5,8.0,5.33,0.0,0.0,0.0,18.5,3.33,3.0,6.0,10.0,6.5,0.0,18.200000000000003,9.55,6.5,0.0,16.400000000000006,1.45,1.0,0.0,3.1000000000000014,5.8,4.5,0.0,8.200000000000003,4.0165,3.415,0.0,7.100000000000001
rzsm>0.9_pr>80,ssp245,2044,4,18,5,2,6,5,0,0,6,13,9,10,1,0,1,0,0,9,6,0,4,18,5,2,6,5,0,0,6,12,9,10,0,0,0,0,0,8,6,0,1,3,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,1,1,0,4,13,5,2,6,5,0,0,6,7,9,10,0,0,0,0,0,8,6,0,4.0,6.0,5.0,2.0,6.0,5.0,0.0,0.0,6.0,6.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,4.75,4.5,0.0,10.300000000000004,4.55,4.5,0.0,10.200000000000003,0.75,1.0,0.0,1.1000000000000014,4.05,4.5,0.0,9.100000000000001,3.65,4.5,0.0,8.100000000000001
rzsm>0.9_pr>80,ssp245,2045,0,11,6,0,3,9,22,6,0,4,5,3,0,5,11,0,0,0,24,28,0,11,6,0,3,9,21,5,0,4,5,2,0,5,11,0,0,0,22,28,0,2,1,0,1,2,5,1,0,2,2,1,0,1,2,0,0,0,4,6,0,6,6,0,3,7,7,5,0,2,3,2,0,5,6,0,0,0,7,10,0.0,5.5,6.0,0.0,3.0,4.5,4.2,5.0,0.0,2.0,2.5,2.0,0.0,5.0,5.5,0.0,0.0,0.0,5.5,4.67,6.85,4.5,0.0,22.200000000000003,6.6,4.5,0.0,21.1,1.5,1.0,0.0,4.100000000000001,3.45,3.0,0.0,7.0,2.7685000000000004,2.75,0.0,5.5
rzsm>0.9_pr>80,ssp245,2046,1,11,0,0,19,4,1,5,4,15,9,10,0,4,16,12,34,0,0,7,0,11,0,0,19,3,0,5,4,15,8,10,0,3,16,12,33,0,0,6,0,2,0,0,3,1,0,1,1,2,1,1,0,1,2,1,2,0,0,2,0,6,0,0,7,3,0,5,4,8,8,10,0,3,11,12,22,0,0,4,0.0,5.5,0.0,0.0,6.33,3.0,0.0,5.0,4.0,7.5,8.0,10.0,0.0,3.0,8.0,12.0,16.5,0.0,0.0,3.0,7.6,4.5,0.0,16.300000000000004,7.25,4.5,0.0,16.300000000000004,1.0,1.0,0.0,2.0,5.15,4.0,0.0,11.100000000000001,4.5915,3.5,0.0,10.200000000000003
rzsm>0.9_pr>80,ssp245,2047,17,25,14,5,0,9,16,0,6,7,13,37,3,7,0,9,0,0,11,6,17,25,12,5,0,8,16,0,6,7,13,37,3,7,0,9,0,0,10,6,2,5,1,1,0,2,3,0,1,2,2,3,1,1,0,2,0,0,2,1,12,7,12,5,0,5,7,0,6,4,7,25,3,7,0,5,0,0,6,6,8.5,5.0,12.0,5.0,0.0,4.0,5.33,0.0,6.0,3.5,6.5,12.33,3.0,7.0,0.0,4.5,0.0,0.0,5.0,6.0,9.25,7.0,0.0,17.80000000000001,9.05,7.0,0.0,17.80000000000001,1.45,1.0,0.0,3.0,5.85,5.5,0.0,12.0,4.683,5.0,0.0,8.850000000000005
rzsm>0.9_pr>80,ssp245,2048,3,0,5,0,0,0,22,7,3,6,10,5,4,3,18,2,50,4,5,5,3,0,4,0,0,0,22,7,3,5,10,5,4,3,17,2,50,2,5,5,1,0,1,0,0,0,3,1,1,2,2,1,2,1,2,1,3,1,1,1,3,0,4,0,0,0,11,7,3,3,5,5,2,3,9,2,21,2,5,5,3.0,0.0,4.0,0.0,0.0,0.0,7.33,7.0,3.0,2.5,5.0,5.0,2.0,3.0,8.5,2.0,16.67,2.0,5.0,5.0,7.6,4.5,0.0,18.400000000000006,7.35,4.0,0.0,17.500000000000007,1.2,1.0,0.0,2.1000000000000014,4.5,3.0,0.0,9.200000000000003,4.05,3.0,0.0,7.447000000000002
rzsm>0.9_pr>80,ssp245,2049,11,0,0,0,1,0,14,12,19,4,0,8,23,6,3,0,82,12,19,6,11,0,0,0,0,0,14,12,19,4,0,7,21,5,3,0,82,11,18,5,2,0,0,0,0,0,2,3,2,2,0,1,4,1,1,0,4,3,3,1,7,0,0,0,0,0,7,8,17,2,0,7,7,5,3,0,60,5,8,5,5.5,0.0,0.0,0.0,0.0,0.0,7.0,4.0,9.5,2.0,0.0,7.0,5.25,5.0,3.0,0.0,20.5,3.67,6.0,5.0,11.0,6.0,0.0,19.400000000000006,10.6,5.0,0.0,19.200000000000003,1.45,1.0,0.0,3.1000000000000014,7.05,5.0,0.0,8.900000000000013,4.171,3.835,0.0,7.2500000000000036
rzsm>0.9_pr>80,ssp245,2050,0,16,10,0,9,4,28,8,15,7,8,10,5,5,0,0,28,0,15,17,0,15,9,0,9,4,27,8,13,7,7,10,5,5,0,0,28,0,15,16,0,3,2,0,2,1,2,1,3,1,1,1,1,2,0,0,5,0,4,2,0,7,5,0,5,4,17,8,6,7,7,10,5,3,0,0,12,0,7,13,0.0,5.0,4.5,0.0,4.5,4.0,13.5,8.0,4.33,7.0,7.0,10.0,5.0,2.5,0.0,0.0,5.6,0.0,3.75,8.0,9.25,8.0,0.0,18.100000000000016,8.9,7.5,0.0,17.100000000000016,1.55,1.0,0.0,3.1000000000000014,5.8,5.5,0.0,12.100000000000001,4.6339999999999995,4.5,0.0,8.200000000000003
rzsm>0.9_pr>80,ssp245,2051,15,6,0,11,2,0,3,6,14,14,3,14,4,6,3,0,45,17,12,1,14,6,0,11,2,0,3,6,11,14,3,14,4,6,3,0,45,15,12,0,4,2,0,1,1,0,1,1,3,3,1,2,1,1,1,0,3,3,3,0,6,4,0,11,2,0,3,6,5,7,3,8,4,6,3,0,37,8,6,0,3.5,3.0,0.0,11.0,2.0,0.0,3.0,6.0,3.67,4.67,3.0,7.0,4.0,6.0,3.0,0.0,15.0,5.0,4.0,0.0,8.8,6.0,0.0,15.200000000000003,8.45,6.0,0.0,14.100000000000001,1.55,1.0,0.0,3.0,5.95,4.5,0.0,8.300000000000004,4.192,3.585,0.0,7.400000000000006
rzsm>0.9_pr>80,ssp245,2052,8,3,0,8,0,0,16,5,8,10,0,19,9,9,13,3,77,16,7,2,7,2,0,8,0,0,16,5,7,10,0,19,9,9,12,2,77,16,7,0,1,1,0,1,0,0,2,1,1,2,0,1,3,2,2,1,2,3,1,0,7,2,0,8,0,0,9,5,7,7,0,19,4,7,8,2,72,11,7,0,7.0,2.0,0.0,8.0,0.0,0.0,8.0,5.0,7.0,5.0,0.0,19.0,3.0,4.5,6.0,2.0,38.5,5.33,7.0,0.0,10.65,8.0,0.0,16.300000000000004,10.3,7.0,0.0,16.300000000000004,1.2,1.0,0.0,2.1000000000000014,8.75,7.0,0.0,11.800000000000011,6.3665,5.0,0.0,9.100000000000016
rzsm>0.9_pr>80,ssp245,2053,24,0,2,7,2,7,11,0,5,21,2,4,10,6,16,11,8,5,10,10,23,0,2,7,2,7,10,0,5,21,2,4,9,5,15,11,7,5,9,10,5,0,1,1,1,2,4,0,1,3,1,1,2,2,3,2,2,1,2,2,7,0,2,7,2,5,3,0,5,8,2,4,6,3,8,7,4,5,6,7,4.6,0.0,2.0,7.0,2.0,3.5,2.5,0.0,5.0,7.0,2.0,4.0,4.5,2.5,5.0,5.5,3.5,5.0,4.5,5.0,8.05,7.0,1.8000000000000003,16.500000000000007,7.7,7.0,1.8000000000000003,15.600000000000009,1.8,2.0,0.9000000000000001,3.1000000000000014,4.55,5.0,1.8000000000000003,7.100000000000001,3.755,4.25,1.8000000000000003,5.650000000000002
rzsm>0.9_pr>80,ssp245,2054,13,0,9,0,0,0,1,0,0,19,16,27,8,9,2,3,32,7,38,5,13,0,9,0,0,0,0,0,0,16,15,26,7,9,2,2,32,7,38,5,2,0,2,0,0,0,0,0,0,4,2,5,1,2,1,1,5,1,3,1,8,0,6,0,0,0,0,0,0,8,9,9,7,6,2,2,20,7,19,5,6.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.5,5.2,7.0,4.5,2.0,2.0,6.4,7.0,12.67,5.0,9.45,6.0,0.0,27.500000000000007,9.05,6.0,0.0,26.60000000000001,1.5,1.0,0.0,4.100000000000001,5.4,5.5,0.0,10.000000000000014,3.7135,4.25,0.0,7.050000000000001
rzsm>0.9_pr>80,ssp245,2055,11,14,6,0,5,10,8,4,0,6,13,25,0,0,0,0,85,3,23,6,10,13,5,0,5,10,8,4,0,6,13,25,0,0,0,0,85,3,23,6,2,3,1,0,1,1,1,1,0,1,2,3,0,0,0,0,6,1,4,1,6,7,5,0,5,10,8,4,0,6,7,13,0,0,0,0,41,3,8,6,5.0,4.33,5.0,0.0,5.0,10.0,8.0,4.0,0.0,6.0,6.5,8.33,0.0,0.0,0.0,0.0,14.17,3.0,5.75,6.0,10.95,6.0,0.0,23.200000000000003,10.8,5.5,0.0,23.200000000000003,1.4,1.0,0.0,3.1000000000000014,6.45,5.5,0.0,10.300000000000004,4.554,5.0,0.0,8.497000000000002
rzsm>0.9_pr>80,ssp245,2056,7,0,0,5,2,14,26,23,4,3,18,9,0,15,0,0,53,0,19,0,7,0,0,5,2,14,25,23,4,3,18,8,0,14,0,0,53,0,16,0,2,0,0,2,1,2,3,3,1,1,2,2,0,3,0,0,5,0,4,0,5,0,0,3,2,8,20,12,4,3,11,6,0,6,0,0,28,0,8,0,3.5,0.0,0.0,2.5,2.0,7.0,8.33,7.67,4.0,3.0,9.0,4.0,0.0,4.67,0.0,0.0,10.6,0.0,4.0,0.0,9.9,4.5,0.0,23.300000000000004,9.6,4.5,0.0,23.200000000000003,1.55,1.5,0.0,3.1000000000000014,5.8,3.5,0.0,12.800000000000011,3.5134999999999996,3.25,0.0,8.397
rzsm>0.9_pr>80,ssp245,2057,16,14,2,0,6,9,4,0,1,3,9,3,0,0,1,8,72,10,26,14,14,13,2,0,6,8,4,0,0,2,9,3,0,0,0,8,72,9,26,14,2,2,1,0,2,1,2,0,0,1,2,1,0,0,0,1,3,1,3,2,8,8,2,0,3,8,2,0,0,2,6,3,0,0,0,8,37,9,15,10,7.0,6.5,2.0,0.0,3.0,8.0,2.0,0.0,0.0,2.0,4.5,3.0,0.0,0.0,0.0,8.0,24.0,9.0,8.67,7.0,9.9,5.0,0.0,17.000000000000014,9.5,5.0,0.0,15.200000000000017,1.2,1.0,0.0,2.1000000000000014,6.05,3.0,0.0,10.500000000000007,4.7335,3.0,0.0,8.703000000000001
rzsm>0.9_pr>80,ssp245,2058,4,6,9,0,0,33,13,13,0,7,5,10,10,2,4,15,56,11,15,9,3,5,8,0,0,33,11,13,0,6,4,10,10,2,3,15,55,11,15,8,1,2,1,0,0,5,2,2,0,1,1,2,1,1,1,1,3,2,4,3,3,3,8,0,0,12,6,7,0,6,4,7,10,2,3,15,36,7,6,4,3.0,2.5,8.0,0.0,0.0,6.6,5.5,6.5,0.0,6.0,4.0,5.0,10.0,2.0,3.0,15.0,18.33,5.5,3.75,2.67,11.1,9.0,0.0,16.800000000000026,10.6,8.0,0.0,16.800000000000026,1.65,1.0,0.0,3.1000000000000014,6.95,6.0,0.0,12.300000000000004,5.3675,4.5,0.0,10.500000000000007
rzsm>0.9_pr>80,ssp245,2059,1,7,0,0,11,25,8,14,22,0,13,20,0,0,6,17,0,27,31,13,0,7,0,0,11,24,8,14,21,0,12,20,0,0,6,15,0,26,30,11,0,2,0,0,2,4,1,3,5,0,2,4,0,0,1,3,0,5,2,3,0,5,0,0,7,11,8,6,7,0,6,10,0,0,6,7,0,10,22,5,0.0,3.5,0.0,0.0,5.5,6.0,8.0,4.67,4.2,0.0,6.0,5.0,0.0,0.0,6.0,5.0,0.0,5.2,15.0,3.67,10.75,9.5,0.0,25.200000000000003,10.25,9.5,0.0,24.200000000000003,1.85,2.0,0.0,4.100000000000001,5.5,6.0,0.0,10.100000000000001,3.8870000000000005,4.4350000000000005,0.0,6.200000000000003
rzsm>0.9_pr>80,ssp245,2060,30,10,0,0,21,7,0,13,11,5,34,17,17,6,0,0,16,9,15,0,30,10,0,0,21,7,0,12,11,4,34,17,16,6,0,0,16,9,14,0,4,1,0,0,3,1,0,2,1,1,4,3,2,1,0,0,2,2,2,0,11,10,0,0,9,7,0,10,11,4,12,11,12,6,0,0,9,6,8,0,7.5,10.0,0.0,0.0,7.0,7.0,0.0,6.0,11.0,4.0,8.5,5.67,8.0,6.0,0.0,0.0,8.0,4.5,7.0,0.0,10.55,9.5,0.0,21.900000000000013,10.35,9.5,0.0,21.900000000000013,1.45,1.0,0.0,3.1000000000000014,6.3,7.5,0.0,11.100000000000001,5.0085,6.0,0.0,8.650000000000002
rzsm>0.9_pr>80,ssp245,2061,9,5,1,0,3,10,17,15,3,0,8,6,0,4,3,2,0,6,5,3,9,5,0,0,3,9,16,14,3,0,7,6,0,4,2,2,0,6,5,3,1,1,0,0,1,2,4,3,1,0,1,2,0,1,1,1,0,1,1,1,9,5,0,0,3,6,5,6,3,0,7,4,0,4,2,2,0,6,5,3,9.0,5.0,0.0,0.0,3.0,4.5,4.0,4.67,3.0,0.0,7.0,3.0,0.0,4.0,2.0,2.0,0.0,6.0,5.0,3.0,5.0,3.5,0.0,10.500000000000007,4.7,3.5,0.0,9.500000000000007,1.1,1.0,0.0,2.1000000000000014,3.5,3.5,0.0,6.100000000000001,3.2585,3.0,0.0,6.100000000000001
rzsm>0.9_pr>80,ssp245,2062,1,0,0,0,0,21,13,14,0,0,4,14,3,26,0,7,0,0,8,14,0,0,0,0,0,21,13,14,0,0,3,14,2,23,0,6,0,0,7,13,0,0,0,0,0,2,3,2,0,0,1,2,1,2,0,1,0,0,1,2,0,0,0,0,0,11,7,9,0,0,3,8,2,16,0,6,0,0,7,7,0.0,0.0,0.0,0.0,0.0,10.5,4.33,7.0,0.0,0.0,3.0,7.0,2.0,11.5,0.0,6.0,0.0,0.0,7.0,6.5,6.25,2.0,0.0,14.70000000000001,5.8,1.0,0.0,14.70000000000001,0.85,0.5,0.0,2.0,3.8,1.0,0.0,9.200000000000003,3.2415,1.0,0.0,7.350000000000005
rzsm>0.9_pr>80,ssp245,2063,17,6,0,0,2,0,16,11,3,5,23,23,9,3,15,21,23,0,21,1,16,6,0,0,2,0,15,11,3,5,19,22,7,2,15,21,22,0,21,0,1,1,0,0,1,0,3,2,1,1,2,2,2,1,3,5,2,0,1,0,16,6,0,0,2,0,6,8,3,5,10,17,5,2,7,6,19,0,21,0,16.0,6.0,0.0,0.0,2.0,0.0,5.0,5.5,3.0,5.0,9.5,11.0,3.5,2.0,5.0,4.2,11.0,0.0,21.0,0.0,9.95,7.5,0.0,23.0,9.35,6.5,0.0,21.1,1.4,1.0,0.0,3.0,6.65,5.5,0.0,17.200000000000003,5.485,4.6,0.0,11.500000000000007
rzsm>0.9_pr>80,ssp245,2064,34,0,16,0,10,15,0,2,18,0,21,2,18,10,8,0,7,11,14,19,32,0,15,0,9,14,0,2,18,0,20,0,18,9,8,0,7,11,13,17,3,0,3,0,1,3,0,1,3,0,4,0,1,2,1,0,2,3,2,3,16,0,6,0,9,7,0,2,7,0,7,0,18,7,8,0,5,5,7,9,10.67,0.0,5.0,0.0,9.0,4.67,0.0,2.0,6.0,0.0,5.0,0.0,18.0,4.5,8.0,0.0,3.5,3.67,6.5,5.67,10.25,10.0,0.0,19.200000000000003,9.65,9.0,0.0,18.200000000000003,1.6,1.5,0.0,3.0,5.65,6.5,0.0,9.70000000000001,4.609,4.585,0.0,9.167000000000002
rzsm>0.9_pr>80,ssp245,2065,6,0,7,5,0,26,2,7,3,3,23,0,20,0,6,0,35,17,2,20,5,0,6,5,0,26,2,6,3,2,23,0,20,0,6,0,35,17,0,20,1,0,2,1,0,3,1,1,1,1,5,0,2,0,1,0,4,2,0,2,5,0,3,5,0,16,2,6,3,2,6,0,12,0,6,0,20,12,0,16,5.0,0.0,3.0,5.0,0.0,8.67,2.0,6.0,3.0,2.0,4.6,0.0,10.0,0.0,6.0,0.0,8.75,8.5,0.0,10.0,9.1,5.5,0.0,23.300000000000004,8.8,5.0,0.0,23.300000000000004,1.35,1.0,0.0,3.1000000000000014,5.7,4.0,0.0,16.0,4.126,3.8,0.0,8.875000000000002
rzsm>0.9_pr>80,ssp245,2066,0,2,12,0,0,0,5,10,11,0,12,20,1,0,1,0,71,0,3,7,0,2,12,0,0,0,4,10,11,0,11,20,0,0,0,0,71,0,3,7,0,1,3,0,0,0,1,1,2,0,1,2,0,0,0,0,5,0,1,1,0,2,6,0,0,0,4,10,8,0,11,11,0,0,0,0,48,0,3,7,0.0,2.0,4.0,0.0,0.0,0.0,4.0,10.0,5.5,0.0,11.0,10.0,0.0,0.0,0.0,0.0,14.2,0.0,3.0,7.0,7.75,1.5,0.0,12.800000000000011,7.55,1.0,0.0,12.800000000000011,0.9,0.5,0.0,2.1000000000000014,5.5,1.0,0.0,11.0,3.535,1.0,0.0,10.100000000000001
rzsm>0.9_pr>80,ssp245,2067,0,4,0,10,16,0,20,3,23,18,5,11,13,4,0,5,65,0,4,0,0,3,0,9,16,0,20,0,23,17,5,10,12,4,0,5,65,0,3,0,0,1,0,2,2,0,4,0,4,3,2,2,2,1,0,1,4,0,1,0,0,3,0,7,12,0,12,0,9,8,3,8,7,4,0,5,59,0,3,0,0.0,3.0,0.0,4.5,8.0,0.0,5.0,0.0,5.75,5.67,2.5,5.0,6.0,4.0,0.0,5.0,16.25,0.0,3.0,0.0,10.05,4.5,0.0,20.300000000000004,9.6,4.5,0.0,20.300000000000004,1.45,1.0,0.0,4.0,7.0,3.5,0.0,12.0,3.6835,3.5,0.0,6.200000000000003
rzsm>0.9_pr>80,ssp245,2068,7,0,6,0,3,8,0,10,0,10,8,16,20,3,0,4,43,9,5,0,7,0,6,0,3,8,0,10,0,10,8,16,20,3,0,4,43,9,4,0,1,0,2,0,1,2,0,2,0,2,2,2,3,1,0,1,1,1,2,0,7,0,4,0,3,5,0,7,0,8,5,10,8,3,0,4,43,9,2,0,7.0,0.0,3.0,0.0,3.0,4.0,0.0,5.0,0.0,5.0,4.0,8.0,6.67,3.0,0.0,4.0,43.0,9.0,2.0,0.0,7.6,5.5,0.0,16.400000000000006,7.55,5.0,0.0,16.400000000000006,1.15,1.0,0.0,2.0,5.9,4.0,0.0,9.100000000000001,5.3335,3.5,0.0,8.100000000000001
rzsm>0.9_pr>80,ssp245,2069,23,7,0,0,0,26,12,11,6,4,4,1,0,5,0,0,10,10,13,13,22,7,0,0,0,22,12,11,6,4,4,0,0,5,0,0,10,10,13,13,5,1,0,0,0,3,2,2,1,1,1,0,0,1,0,0,3,1,3,2,7,7,0,0,0,11,7,6,6,4,4,0,0,5,0,0,4,10,8,7,4.4,7.0,0.0,0.0,0.0,7.33,6.0,5.5,6.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,3.33,10.0,4.33,6.5,7.25,5.5,0.0,14.000000000000014,6.95,5.5,0.0,13.900000000000013,1.3,1.0,0.0,3.0,4.3,4.5,0.0,8.200000000000003,3.6695,4.165,0.0,7.033
rzsm>0.9_pr>80,ssp245,2070,7,21,2,0,2,17,29,5,0,0,5,14,0,2,11,0,41,8,39,25,7,19,2,0,2,17,29,5,0,0,5,14,0,2,10,0,40,5,39,23,1,4,1,0,1,4,3,1,0,0,1,2,0,1,3,0,2,1,5,4,7,7,2,0,2,6,18,5,0,0,5,11,0,2,4,0,21,5,14,7,7.0,4.75,2.0,0.0,2.0,4.25,9.67,5.0,0.0,0.0,5.0,7.0,0.0,2.0,3.33,0.0,20.0,5.0,7.8,5.75,11.4,6.0,0.0,30.000000000000014,10.95,5.0,0.0,30.000000000000014,1.7,1.0,0.0,4.0,5.8,5.0,0.0,14.400000000000006,4.5275,4.5,0.0,7.987000000000003
rzsm>0.9_pr>80,ssp245,2071,3,0,17,0,0,12,8,0,7,0,6,17,8,9,7,4,7,18,24,2,3,0,17,0,0,10,7,0,7,0,6,17,8,9,7,4,7,16,24,2,1,0,3,0,0,2,2,0,1,0,1,3,1,2,1,1,1,3,3,1,3,0,7,0,0,8,5,0,7,0,6,6,8,6,7,4,7,6,8,2,3.0,0.0,5.67,0.0,0.0,5.0,3.5,0.0,7.0,0.0,6.0,5.67,8.0,4.5,7.0,4.0,7.0,5.33,8.0,2.0,7.45,7.0,0.0,17.1,7.2,7.0,0.0,17.0,1.3,1.0,0.0,3.0,4.5,6.0,0.0,8.0,4.0835,4.75,0.0,7.100000000000001
rzsm>0.9_pr>80,ssp245,2072,24,0,3,0,15,6,16,0,13,3,17,16,7,7,10,27,52,3,22,4,23,0,3,0,14,6,16,0,13,3,16,15,7,7,10,26,51,2,21,4,4,0,1,0,5,1,3,0,1,1,3,5,2,2,2,4,5,1,3,1,11,0,3,0,4,6,7,0,13,3,7,6,4,5,6,9,16,2,14,4,5.75,0.0,3.0,0.0,2.8,6.0,5.33,0.0,13.0,3.0,5.33,3.0,3.5,3.5,5.0,6.5,10.2,2.0,7.0,4.0,12.25,8.5,0.0,24.300000000000004,11.85,8.5,0.0,23.300000000000004,2.2,2.0,0.0,5.0,6.0,5.5,0.0,13.100000000000001,4.445500000000001,3.75,0.0,7.320000000000005
